Time,S,I,H,M,D,I_count
5.06917054470542,0.959977129788451,0.0314465408805031,0.000571755288736421,0.00800457404230989,0,55
5.07474302482665,0.960548885077187,0.0308747855917667,0.000571755288736421,0.00800457404230989,0,54
5.07872518550447,0.959977129788451,0.0314465408805031,0.000571755288736421,0.00800457404230989,0,55
5.11476093647065,0.960548885077187,0.0308747855917667,0.000571755288736421,0.00800457404230989,0,54
5.14210155140703,0.959977129788451,0.0314465408805031,0.000571755288736421,0.00800457404230989,0,55
5.16537092114869,0.959405374499714,0.0320182961692396,0.000571755288736421,0.00800457404230989,0,56
5.17941325921622,0.958833619210978,0.032590051457976,0.000571755288736421,0.00800457404230989,0,57
5.19148068588921,0.959405374499714,0.0320182961692396,0.000571755288736421,0.00800457404230989,0,56
5.19362476505404,0.959977129788451,0.0314465408805031,0.000571755288736421,0.00800457404230989,0,55
5.20010568501371,0.959977129788451,0.0314465408805031,0.000571755288736421,0.00800457404230989,0,55
5.20142547376057,0.959405374499714,0.0320182961692396,0.000571755288736421,0.00800457404230989,0,56
5.20478777822695,0.959405374499714,0.0320182961692396,0.000571755288736421,0.00800457404230989,0,56
5.21330614410102,0.958833619210978,0.032590051457976,0.000571755288736421,0.00800457404230989,0,57
5.22139515111085,0.958261863922241,0.0331618067467124,0.000571755288736421,0.00800457404230989,0,58
5.22855516718754,0.957690108633505,0.0337335620354488,0.000571755288736421,0.00800457404230989,0,59
5.23302353044958,0.957118353344768,0.0343053173241852,0.000571755288736421,0.00800457404230989,0,60
5.26370952193896,0.957118353344768,0.0337335620354488,0.000571755288736421,0.00857632933104631,0,59
5.2851217107719,0.956546598056032,0.0343053173241852,0.000571755288736421,0.00857632933104631,0,60
5.29684981045594,0.955974842767296,0.0348770726129217,0.000571755288736421,0.00857632933104631,0,61
5.30398545711658,0.955403087478559,0.0354488279016581,0.000571755288736421,0.00857632933104631,0,62
5.31708114102892,0.954831332189823,0.0360205831903945,0.000571755288736421,0.00857632933104631,0,63
5.32191041358302,0.954259576901086,0.0365923384791309,0.000571755288736421,0.00857632933104631,0,64
5.34137218160566,0.954259576901086,0.0365923384791309,0.000571755288736421,0.00857632933104631,0,64
5.37082437269275,0.95368782161235,0.0371640937678674,0.000571755288736421,0.00857632933104631,0,65
5.43038573319299,0.953116066323613,0.0377358490566038,0.000571755288736421,0.00857632933104631,0,66
5.45226786181521,0.952544311034877,0.0383076043453402,0.000571755288736421,0.00857632933104631,0,67
5.45724993779442,0.951972555746141,0.0388793596340766,0.000571755288736421,0.00857632933104631,0,68
5.45812520614827,0.951400800457404,0.039451114922813,0.000571755288736421,0.00857632933104631,0,69
5.46070944846887,0.951400800457404,0.0388793596340766,0.00114351057747284,0.00857632933104631,0,68
5.46919177159251,0.950829045168668,0.039451114922813,0.00114351057747284,0.00857632933104631,0,69
5.4724080175189,0.951400800457404,0.0388793596340766,0.00114351057747284,0.00857632933104631,0,68
5.4891330196577,0.950829045168668,0.039451114922813,0.00114351057747284,0.00857632933104631,0,69
5.4945989495153,0.950257289879931,0.0400228702115495,0.00114351057747284,0.00857632933104631,0,70
5.50031446469518,0.949685534591195,0.0405946255002859,0.00114351057747284,0.00857632933104631,0,71
5.50710883840813,0.949113779302459,0.0411663807890223,0.00114351057747284,0.00857632933104631,0,72
5.50785653784507,0.948542024013722,0.0417381360777587,0.00114351057747284,0.00857632933104631,0,73
5.54236163332183,0.947970268724986,0.0423098913664951,0.00114351057747284,0.00857632933104631,0,74
5.54319885612631,0.947398513436249,0.0428816466552316,0.00114351057747284,0.00857632933104631,0,75
5.54429939420743,0.946826758147513,0.043453401943968,0.00114351057747284,0.00857632933104631,0,76
5.564023196455,0.946255002858776,0.0440251572327044,0.00114351057747284,0.00857632933104631,0,77
5.56762356505815,0.94568324757004,0.0445969125214408,0.00114351057747284,0.00857632933104631,0,78
5.57966706756869,0.945111492281304,0.0451686678101772,0.00114351057747284,0.00857632933104631,0,79
5.58488365336935,0.944539736992567,0.0457404230989137,0.00114351057747284,0.00857632933104631,0,80
5.59384924263357,0.943967981703831,0.0463121783876501,0.00114351057747284,0.00857632933104631,0,81
5.60665382089287,0.943967981703831,0.0457404230989137,0.00114351057747284,0.00914808461978273,0,80
5.63259880370278,0.943967981703831,0.0457404230989137,0.00114351057747284,0.00914808461978273,0,80
5.63297423363844,0.944539736992567,0.0451686678101772,0.00114351057747284,0.00914808461978273,0,79
5.63790088437111,0.945111492281304,0.0445969125214408,0.00114351057747284,0.00914808461978273,0,78
5.64766644539856,0.944539736992567,0.0451686678101772,0.00114351057747284,0.00914808461978273,0,79
5.65385667156646,0.945111492281304,0.0445969125214408,0.00114351057747284,0.00914808461978273,0,78
5.65800582478095,0.94568324757004,0.0440251572327044,0.00114351057747284,0.00914808461978273,0,77
5.66242026100528,0.945111492281304,0.0445969125214408,0.00114351057747284,0.00914808461978273,0,78
5.67010293435302,0.944539736992567,0.0451686678101772,0.00114351057747284,0.00914808461978273,0,79
5.69664050298761,0.944539736992567,0.0451686678101772,0.000571755288736421,0.00971983990851915,0,79
5.70619206607186,0.945111492281304,0.0445969125214408,0.000571755288736421,0.00971983990851915,0,78
5.71660977994129,0.94568324757004,0.0440251572327044,0.000571755288736421,0.00971983990851915,0,77
5.72016756429435,0.945111492281304,0.0445969125214408,0.000571755288736421,0.00971983990851915,0,78
5.72143769625013,0.944539736992567,0.0451686678101772,0.000571755288736421,0.00971983990851915,0,79
5.72254969877837,0.944539736992567,0.0451686678101772,0.000571755288736421,0.00971983990851915,0,79
5.72356710378686,0.943967981703831,0.0457404230989137,0.000571755288736421,0.00971983990851915,0,80
5.73540600502042,0.944539736992567,0.0451686678101772,0.000571755288736421,0.00971983990851915,0,79
5.73687618268918,0.943967981703831,0.0457404230989137,0.000571755288736421,0.00971983990851915,0,80
5.74428835170864,0.943396226415094,0.0463121783876501,0.000571755288736421,0.00971983990851915,0,81
5.74712793505953,0.942824471126358,0.0468839336763865,0.000571755288736421,0.00971983990851915,0,82
5.75918274008186,0.942252715837621,0.0474556889651229,0.000571755288736421,0.00971983990851915,0,83
5.76045428732782,0.941680960548885,0.0480274442538593,0.000571755288736421,0.00971983990851915,0,84
5.76073140953022,0.942252715837621,0.0474556889651229,0.000571755288736421,0.00971983990851915,0,83
5.77216084738445,0.941680960548885,0.0480274442538593,0.000571755288736421,0.00971983990851915,0,84
5.77535270333415,0.941109205260149,0.0485991995425958,0.000571755288736421,0.00971983990851915,0,85
5.78588074713099,0.941680960548885,0.0480274442538593,0.000571755288736421,0.00971983990851915,0,84
5.79468239933333,0.941109205260149,0.0485991995425958,0.000571755288736421,0.00971983990851915,0,85
5.8070489179267,0.940537449971412,0.0491709548313322,0.000571755288736421,0.00971983990851915,0,86
5.80865011624798,0.939965694682676,0.0497427101200686,0.000571755288736421,0.00971983990851915,0,87
5.81894092333686,0.939393939393939,0.050314465408805,0.000571755288736421,0.00971983990851915,0,88
5.82523093472047,0.939393939393939,0.0497427101200686,0.00114351057747284,0.00971983990851915,0,87
5.82818519986599,0.938822184105203,0.050314465408805,0.00114351057747284,0.00971983990851915,0,88
5.83008551923845,0.938250428816467,0.0508862206975415,0.00114351057747284,0.00971983990851915,0,89
5.8329971999422,0.93767867352773,0.0514579759862779,0.00114351057747284,0.00971983990851915,0,90
5.84030434231907,0.93767867352773,0.0508862206975415,0.00114351057747284,0.0102915951972556,0,89
5.84314545395544,0.937106918238994,0.0514579759862779,0.00114351057747284,0.0102915951972556,0,90
5.85649069488899,0.936535162950257,0.0520297312750143,0.00114351057747284,0.0102915951972556,0,91
5.86678260576314,0.935963407661521,0.0526014865637507,0.00114351057747284,0.0102915951972556,0,92
5.87045067762783,0.935391652372784,0.0531732418524871,0.00114351057747284,0.0102915951972556,0,93
5.87425995045086,0.934819897084048,0.0537449971412236,0.00114351057747284,0.0102915951972556,0,94
5.88248297611294,0.934248141795312,0.05431675242996,0.00114351057747284,0.0102915951972556,0,95
5.88317415167747,0.933676386506575,0.0548885077186964,0.00114351057747284,0.0102915951972556,0,96
5.8886280968516,0.933104631217839,0.0554602630074328,0.00114351057747284,0.0102915951972556,0,97
5.89944697900496,0.932532875929102,0.0560320182961692,0.00114351057747284,0.0102915951972556,0,98
5.90240449048904,0.931961120640366,0.0566037735849057,0.00114351057747284,0.0102915951972556,0,99
5.90281056515599,0.93138936535163,0.0571755288736421,0.00114351057747284,0.0102915951972556,0,100
5.90788916661064,0.930817610062893,0.0577472841623785,0.00114351057747284,0.0102915951972556,0,101
5.9096935001743,0.930817610062893,0.0571755288736421,0.00114351057747284,0.010863350485992,0,100
5.91277085110073,0.93138936535163,0.0566037735849057,0.00114351057747284,0.010863350485992,0,99
5.91548073989201,0.931961120640366,0.0560320182961692,0.00114351057747284,0.010863350485992,0,98
5.91836193499512,0.93138936535163,0.0566037735849057,0.00114351057747284,0.010863350485992,0,99
5.92373395321449,0.930817610062893,0.0571755288736421,0.00114351057747284,0.010863350485992,0,100
5.9319665079155,0.930245854774157,0.0577472841623785,0.00114351057747284,0.010863350485992,0,101
5.93522613968615,0.92967409948542,0.0583190394511149,0.00114351057747284,0.010863350485992,0,102
5.94992293467087,0.929102344196684,0.0588907947398513,0.00114351057747284,0.010863350485992,0,103
5.95038001281525,0.928530588907947,0.0594625500285878,0.00114351057747284,0.010863350485992,0,104
5.95062844423584,0.928530588907947,0.0594625500285878,0.00114351057747284,0.010863350485992,0,104
5.96262749033785,0.927958833619211,0.0600343053173242,0.00114351057747284,0.010863350485992,0,105
5.97488472657715,0.927387078330475,0.0606060606060606,0.00114351057747284,0.010863350485992,0,106
5.97502608687917,0.926815323041738,0.061177815894797,0.00114351057747284,0.010863350485992,0,107
5.97583591703649,0.927387078330475,0.0606060606060606,0.00114351057747284,0.010863350485992,0,106
5.97620056806554,0.927958833619211,0.0600343053173242,0.00114351057747284,0.010863350485992,0,105
5.97714842146297,0.927387078330475,0.0606060606060606,0.00114351057747284,0.010863350485992,0,106
5.97883873575407,0.927958833619211,0.0600343053173242,0.00114351057747284,0.010863350485992,0,105
5.97929772222203,0.927387078330475,0.0606060606060606,0.00114351057747284,0.010863350485992,0,106
5.98836292141675,0.926815323041738,0.061177815894797,0.00114351057747284,0.010863350485992,0,107
5.98893385285128,0.926243567753002,0.0617495711835334,0.00114351057747284,0.010863350485992,0,108
5.98895185826354,0.925671812464265,0.0623213264722699,0.00114351057747284,0.010863350485992,0,109
5.99608391713804,0.925100057175529,0.0628930817610063,0.00114351057747284,0.010863350485992,0,110
5.99759857918561,0.924528301886792,0.0634648370497427,0.00114351057747284,0.010863350485992,0,111
5.99967236306047,0.925100057175529,0.0628930817610063,0.00114351057747284,0.010863350485992,0,110
6.00770513305412,0.924528301886792,0.0634648370497427,0.00114351057747284,0.010863350485992,0,111
6.01339414444404,0.923956546598056,0.0640365923384791,0.00114351057747284,0.010863350485992,0,112
6.02747860152961,0.92338479130932,0.0646083476272156,0.00114351057747284,0.010863350485992,0,113
6.03149546745326,0.92338479130932,0.0646083476272156,0.000571755288736421,0.010863350485992,0.000571755288736421,113
6.03150615600973,0.922813036020583,0.065180102915952,0.000571755288736421,0.010863350485992,0.000571755288736421,114
6.04055943834166,0.922241280731847,0.0657518582046884,0.000571755288736421,0.010863350485992,0.000571755288736421,115
6.0493493140973,0.92166952544311,0.0663236134934248,0.000571755288736421,0.010863350485992,0.000571755288736421,116
6.05158970066559,0.92166952544311,0.0657518582046884,0.000571755288736421,0.0114351057747284,0.000571755288736421,115
6.06727399580284,0.921097770154374,0.0663236134934248,0.000571755288736421,0.0114351057747284,0.000571755288736421,116
6.07144546727173,0.920526014865637,0.0668953687821612,0.000571755288736421,0.0114351057747284,0.000571755288736421,117
6.07157133050584,0.919954259576901,0.0674671240708977,0.000571755288736421,0.0114351057747284,0.000571755288736421,118
6.07551635737016,0.919382504288165,0.0680388793596341,0.000571755288736421,0.0114351057747284,0.000571755288736421,119
6.08493614097056,0.918810748999428,0.0686106346483705,0.000571755288736421,0.0114351057747284,0.000571755288736421,120
6.08768744717561,0.919382504288165,0.0680388793596341,0.000571755288736421,0.0114351057747284,0.000571755288736421,119
6.10404798062869,0.918810748999428,0.0686106346483705,0.000571755288736421,0.0114351057747284,0.000571755288736421,120
6.10473772100857,0.918238993710692,0.0691823899371069,0.000571755288736421,0.0114351057747284,0.000571755288736421,121
6.12258308351902,0.917667238421955,0.0697541452258433,0.000571755288736421,0.0114351057747284,0.000571755288736421,122
6.12265473236818,0.917095483133219,0.0703259005145798,0.000571755288736421,0.0114351057747284,0.000571755288736421,123
6.12625193658038,0.916523727844483,0.0708976558033162,0.000571755288736421,0.0114351057747284,0.000571755288736421,124
6.12758437086495,0.917095483133219,0.0703259005145798,0.000571755288736421,0.0114351057747284,0.000571755288736421,123
6.13499402698767,0.916523727844483,0.0708976558033162,0.000571755288736421,0.0114351057747284,0.000571755288736421,124
6.13676437367275,0.915951972555746,0.0714694110920526,0.000571755288736421,0.0114351057747284,0.000571755288736421,125
6.14177606530584,0.916523727844483,0.0708976558033162,0.000571755288736421,0.0114351057747284,0.000571755288736421,124
6.14182542454496,0.915951972555746,0.0714694110920526,0.000571755288736421,0.0114351057747284,0.000571755288736421,125
6.14206716460631,0.916523727844483,0.0708976558033162,0.000571755288736421,0.0114351057747284,0.000571755288736421,124
6.14737352645115,0.915951972555746,0.0714694110920526,0.000571755288736421,0.0114351057747284,0.000571755288736421,125
6.15048395576112,0.915951972555746,0.0708976558033162,0.000571755288736421,0.0120068610634648,0.000571755288736421,124
6.15745263160908,0.91538021726701,0.0714694110920526,0.000571755288736421,0.0120068610634648,0.000571755288736421,125
6.1663784767611,0.914808461978273,0.072041166380789,0.000571755288736421,0.0120068610634648,0.000571755288736421,126
6.16922991308593,0.914236706689537,0.0726129216695254,0.000571755288736421,0.0120068610634648,0.000571755288736421,127
6.17897128369652,0.913664951400801,0.0731846769582619,0.000571755288736421,0.0120068610634648,0.000571755288736421,128
6.19904355319118,0.913093196112064,0.0737564322469983,0.000571755288736421,0.0120068610634648,0.000571755288736421,129
6.20833360928631,0.912521440823328,0.0743281875357347,0.000571755288736421,0.0120068610634648,0.000571755288736421,130
6.23156551761067,0.911949685534591,0.0748999428244711,0.000571755288736421,0.0120068610634648,0.000571755288736421,131
6.23490974648513,0.912521440823328,0.0743281875357347,0.000571755288736421,0.0120068610634648,0.000571755288736421,130
6.23903234872596,0.912521440823328,0.0743281875357347,0.000571755288736421,0.0120068610634648,0.000571755288736421,130
6.24071768677703,0.913093196112064,0.0737564322469983,0.000571755288736421,0.0120068610634648,0.000571755288736421,129
