Time,S_prop,I_prop,H_prop,M_prop,D_prop
12.5359909749916,0.514302272140012,0.296676809669208,0.00930061003837912,0.116263186316272,0.00949958903103335
12.5788223986595,0.511275034019583,0.297538310916013,0.00935422289466465,0.117635699517156,0.00961714709969731
12.6217563310707,0.508270790574531,0.298365750068541,0.00940697170484412,0.119016095068719,0.00973549322282899
12.664690263482,0.505297013531177,0.299157096893182,0.00945871470055728,0.120400929872624,0.00985433319417591
12.7076241958933,0.502353873273413,0.299912445655329,0.00950944023135167,0.121790040101527,0.00997365348759358
12.7505581283046,0.499441520217821,0.300631909678938,0.00955913725321222,0.123183262058348,0.0100934405301547
12.7936861809211,0.496547127417617,0.30131863133872,0.00960801298372275,0.124586758060918,0.0102142253619145
12.8368142335375,0.493684045596435,0.301969428486148,0.00965583055332356,0.125994072544883,0.0103354535790771
12.879942286154,0.490852368655626,0.302584470935482,0.00970258077830248,0.12740504040973,0.0104571113039848
12.9230703387705,0.488052171858161,0.303163945683357,0.00974825509303037,0.128819497033486,0.0105791846422161
12.9664892759892,0.485264945587843,0.303711606801124,0.0097931426270253,0.130246851699208,0.0107024870699885
13.0099082132079,0.482509723015541,0.304223649828495,0.00983692430870756,0.131677409171457,0.010826182427502
13.0533271504267,0.479786526367352,0.304700314888427,0.0098795934365979,0.133111003347246,0.0109502565082971
13.0967460876454,0.477095360664549,0.305141857337122,0.00992114393182099,0.134547468935152,0.0110746951184924
13.1405593247306,0.474412212208085,0.305552081795471,0.00996193231941539,0.135999722932862,0.0112006188841281
13.1843725618157,0.471761637984754,0.305927110105718,0.0100015712842912,0.137454565266101,0.0113268848344261
13.2281857989009,0.469143592868495,0.306267248113641,0.0100400566270218,0.138911828985773,0.0114534784461969
13.2719990359861,0.466558016035705,0.306572814899021,0.0100773847689397,0.14037134827683,0.0115803852378423
13.3163871213118,0.463971547350382,0.306847476235359,0.0101140195902959,0.14185214860408,0.011709261682199
13.3607752066375,0.461418231696466,0.30708735161247,0.0101494613105182,0.143334925156141,0.0118384297875911
13.4051632919632,0.458897959791546,0.307292810488804,0.010183708255737,0.144819509411341,0.0119678746468776
13.4495513772889,0.456410608129565,0.307464233587384,0.0102167593689198,0.146305734308448,0.0120975814240705
13.4946933064924,0.453914635606557,0.307604064129835,0.0102491448892967,0.147818711703891,0.0122297444149356
13.5398352356958,0.451452410430421,0.307709520459666,0.0102802934670104,0.149333042194277,0.0123621475736447
13.5849771648993,0.449023760932894,0.307781034797329,0.0103102060317133,0.150848555025547,0.0124947755425956
13.6301190941028,0.446628502699897,0.307819048636814,0.0103388841231839,0.152365081244137,0.0126276130663922
13.6761424143941,0.444220648946775,0.307823783313269,0.0103668535352347,0.153912087563924,0.0127632442601031
13.7221657346854,0.441847077557379,0.307794650379097,0.010393545068151,0.15545979842629,0.0128990615754012
13.7681890549766,0.439507555890489,0.307732143256787,0.0104189623707875,0.157008040852493,0.0130350491937664
13.8142123752679,0.437201840129036,0.307636762547379,0.0104431096888984,0.158556644017022,0.0131711914316985
13.8612696924666,0.43487901074951,0.307505777713859,0.0104664914783203,0.160140236664136,0.0133105360248095
13.9083270096654,0.432590974185734,0.307341504585204,0.010488556554436,0.161723852273739,0.0134500095375077
13.9553843268641,0.430337437444634,0.307144497245889,0.0105093114287929,0.163307315480001,0.0135895956620081
14.0024416440629,0.428118098014397,0.30691531475154,0.0105287631901599,0.164890453444477,0.0137292782608968
14.050717173779,0.425876514715144,0.306647354576624,0.0105473724143094,0.166514058988136,0.0138726604605726
14.0989927034952,0.42367024866798,0.306346737384223,0.0105646272389335,0.168136961999376,0.014016110340572
14.1472682332114,0.421498946031549,0.306014078738453,0.0105805372267842,0.169758984371769,0.0141596110540724
14.1955437629276,0.419362245198411,0.305649996828095,0.0105951124914345,0.171379950933974,0.0143031459636212
14.2452672030375,0.417197243521272,0.305242799077678,0.0106087408090344,0.17304824894958,0.0144510042694559
14.2949906431474,0.415068148490258,0.30480360228151,0.0106209767826358,0.174715059320098,0.0145988637104923
14.3447140832573,0.412974543266,0.304333086289383,0.0106318332868477,0.176380200571261,0.0147467068196713
14.3944375233671,0.410916005114767,0.303831931039359,0.0106413237133716,0.178043494623418,0.0148945163836423
14.445907009975,0.408821660504809,0.303281629791809,0.01064972335493,0.179763063772392,0.0150474629015594
14.4973764965829,0.406763949965535,0.302699980126311,0.0106566902563322,0.181480276744437,0.0152003367868259
14.5488459831908,0.404742388939231,0.302087732064937,0.0106622409836932,0.183194947646566,0.0153531198216018
14.6003154697987,0.402756489012766,0.301445632900144,0.0106663925779828,0.184906894521009,0.0155057940941632
14.6539387250262,0.400724888274831,0.300745716271481,0.010669248616856,0.18668738940428,0.0156647224368554
14.7075619802537,0.398730902498228,0.300015042470764,0.0106706253762408,0.188464537601527,0.0158234940643088
14.7611852354812,0.396773970383043,0.299254442740343,0.0106705437009654,0.190238147031895,0.0159820897931359
14.8148084907087,0.394853529073665,0.298464742324935,0.0106690248577094,0.192008030222136,0.0161404908112939
14.8711844221371,0.392873234691568,0.297604021871005,0.0106659021136197,0.19386454936719,0.0163067929484375
14.9275603535654,0.390931994606588,0.29671298409629,0.0106612405463622,0.195716540850635,0.0164728385101109
14.9839362849938,0.389029153764341,0.295792562122191,0.0106550662621071,0.197563803274024,0.0166386069728566
15.0403122164221,0.387164058305338,0.294843679019701,0.0106474057205648,0.199406140748491,0.016804078271794
15.1004425917551,0.385215618812455,0.293801264085586,0.0106376271957528,0.201365529353993,0.0169802198047673
15.160572967088,0.38330858930707,0.292728602105529,0.0106262213101376,0.203318874604567,0.0171559777667361
15.220703342421,0.381442185794817,0.291626770848022,0.0106132213190783,0.20526595939485,0.0173313295409735
15.280833717754,0.37961562912306,0.290496832405648,0.0105986607378973,0.207206573491816,0.0175062531001975
15.3466281437443,0.377661757294486,0.289229490428617,0.0105809804900253,0.20932233216464,0.0176971378505716
15.4124225697347,0.375753661060739,0.287931095704732,0.0105615167415766,0.211429843334489,0.0178874569895255
15.4782169957251,0.373890345215633,0.286602970403369,0.0105403141701251,0.213528859518819,0.0180771840836075
15.5440114217155,0.37207082522699,0.285246411589246,0.0105174175638111,0.215619142568601,0.018266293523272
15.6208109309398,0.370001061458733,0.283628679863411,0.0104886083236297,0.218047704574357,0.0184862199719485
15.6976104401642,0.367988117142033,0.281975915394996,0.0104576234410913,0.220463708244474,0.0187052331378885
15.7744099493885,0.366030489457247,0.280290045610762,0.0104245340909127,0.222866822149393,0.0189232965284695
15.8512094586129,0.364126700584628,0.278572948634345,0.0103894112091587,0.225256730902734,0.0191403751085697
15.9382156807259,0.362033112766367,0.276592224891512,0.0103472526904924,0.227947928896324,0.0193850714525672
16.025221902839,0.360004692550538,0.274576347082727,0.0103026766911133,0.230621384027704,0.019628414239033
16.112228124952,0.358039416155788,0.272527812494651,0.0102557840511785,0.233276710315393,0.0198703592392779
16.199234347065,0.35613530627813,0.270449036650189,0.0102066746063412,0.235913545573521,0.0201108644490899
16.2731081218036,0.354565171252883,0.268662027754061,0.0101633110136425,0.238137616979793,0.0203139086284513
16.3469818965422,0.353036585069882,0.26685628306827,0.0101184798938985,0.240347919822389,0.0205158630846644
16.4208556712808,0.35154841852674,0.265033142764109,0.010072239927647,0.24254427163382,0.0207167058484228
16.4947294460194,0.350099567499844,0.263193905870171,0.0100246490391263,0.244726501007604,0.0209164160123133
16.5608535986146,0.348835167754073,0.261534989752113,0.00998095156336171,0.246667697329186,0.0210941989946298
16.6269777512099,0.34760064605309,0.259865060002567,0.00993625768377208,0.248597342552377,0.0212710451360694
16.6931019038052,0.346395261800499,0.25818496569934,0.00989060701658738,0.250515335645341,0.0214469415857826
16.7592260564004,0.345218290360617,0.256495530866736,0.00984403860137461,0.252421581950573,0.021621876118444
16.8224180589635,0.344119407714499,0.254873018359457,0.00979871294002523,0.254232241002767,0.0217881439457034
16.8856100615267,0.34304522154503,0.253243381750857,0.00975261708349554,0.256032019548438,0.021953513097889
16.9488020640898,0.34199513983693,0.251607277577776,0.00970578336491396,0.257820850803494,0.0221179744881567
17.0119940666529,0.340968583468883,0.249965342786046,0.00965824359313325,0.259598672754655,0.0222815195067603
17.0738228262756,0.339986398345572,0.248353779684697,0.00961107605658745,0.261327431031797,0.0224406416159594
17.1356515858984,0.339025673657093,0.246737786695968,0.00956329116603695,0.263045545774448,0.0225988715126449
17.1974803455211,0.338085902141957,0.245117907510307,0.00951491704570102,0.264752971744698,0.0227562024420631
17.2593091051438,0.337166587809429,0.243494669141228,0.00946598131919404,0.266449667614923,0.0229126280473338
17.3204361397831,0.336277342647242,0.241887051481621,0.00941707543847249,0.268116522049697,0.0230663824953618
17.3815631744224,0.335407161188615,0.240277127176504,0.0093676726848751,0.269772819491675,0.0232192408605758
17.4426902090616,0.334555595844836,0.238665358985122,0.00931779812628104,0.271418530909339,0.0233711981318029
17.5038172437009,0.33372220918009,0.237052194982375,0.00926747634675748,0.27305363059776,0.0235222496419337
17.5646311342483,0.332910707663855,0.23544633937272,0.00921699241350355,0.27466980140793,0.0236716242439523
17.6254450247956,0.332116364919078,0.233839944287168,0.00916611277187466,0.276275427928967,0.0238200941517778
17.686258915343,0.331338779260014,0.232233409235601,0.00911486004233355,0.277870494317923,0.023967655769308
17.7470728058903,0.330577558294733,0.230627120557963,0.00906325637611841,0.279454987619624,0.0241143058038622
17.8078461235531,0.329832810780782,0.229022522546338,0.00901135818095715,0.281027851216833,0.0242599443427391
17.8686194412159,0.329103650028502,0.227418903298572,0.00895915218252069,0.282590138531459,0.024404666856991
17.9293927588787,0.328389711352629,0.225816610500799,0.00890665893650711,0.284141844970428,0.0245484709553686
17.9901660765415,0.327690638664563,0.224215979885994,0.00885389854310306,0.285682968478847,0.0246913545174637
18.051105859344,0.327004228924766,0.222612959539369,0.0088007451044264,0.287217687317397,0.0248337032741653
18.1120456421466,0.326332075183097,0.22101225118178,0.00874736200125647,0.288741768634594,0.024975123001823
18.1729854249491,0.325673843539439,0.21941415861935,0.00869376798463674,0.290255217760725,0.0251156123703677
18.2339252077517,0.325029208103983,0.217818974720572,0.00863998136353244,0.291758042273911,0.025255170293316
18.2951982760974,0.324394433878643,0.216218284086712,0.00858572441232305,0.293258383855311,0.0253945515208027
18.356471344443,0.32377276819107,0.214621095215899,0.00853130837329001,0.294748006438994,0.0255329896338908
18.4177444127887,0.323163903345459,0.213027673844197,0.00847675037983856,0.296226924333717,0.0256704842611852
18.4790174811344,0.322567539150769,0.211438275641366,0.00842206713673692,0.297695153847097,0.0258070352513187
18.540764581648,0.321978910399904,0.209840900454044,0.00836685061965812,0.29916394796979,0.0259436881075539
18.6025116821617,0.321402386943854,0.208248102077636,0.00831153951290156,0.300621927010339,0.0260793830435221
18.6642587826754,0.32083768377643,0.206660112586318,0.00825614947250439,0.302069113565821,0.0262141205712766
18.726005883189,0.320284522952439,0.205077154751505,0.00820069573946192,0.3035055320131,0.0263479014020002
18.7883502568632,0.319737446020812,0.203484207436155,0.00814465605505722,0.304944946543962,0.0264820065853902
18.8506946305373,0.319201587673945,0.201896818022492,0.00808858124896854,0.306373439013375,0.0266151385531351
18.9130390042115,0.318676682813622,0.200315188360158,0.0080324856086133,0.307791039795802,0.0267472986445729
18.9753833778856,0.318162473007833,0.198739511676443,0.00797638302019139,0.309197780848537,0.0268784883792291
19.0384362844123,0.317653040239789,0.197152171149515,0.00791964951311633,0.31060949793855,0.0270101838373848
19.1014891909389,0.31715403550851,0.195571291202997,0.00786293609190933,0.31201017765498,0.0271408904499315
19.1645420974656,0.3166652113675,0.193997046198297,0.00780625576194375,0.313399857770313,0.02727061034123
19.2275950039922,0.316186326681622,0.192429602489227,0.00774962114146692,0.314778577459484,0.0273993457983416
19.291459470039,0.31571116992306,0.190849079472792,0.00769231666636942,0.316163911359425,0.0275287372082756
19.3553239360859,0.31524573136,0.189275853256886,0.00763508380709173,0.317538086081462,0.0276571239164757
19.4191884021327,0.314789779330811,0.187710072927121,0.00757793435738645,0.318901146516818,0.0277845088005673
19.4830528681795,0.314343088163705,0.186151880123513,0.00752087973825731,0.32025313879125,0.0279108948844771
19.5478263446692,0.3138992730358,0.184579397020393,0.0074631212171121,0.321613117560794,0.0280380629049504
19.6125998211589,0.313464534944565,0.183014989868402,0.00740548261682407,0.322961810230277,0.0281642102206749
19.6773732976486,0.313038656443094,0.181458784287017,0.00734797457782349,0.324299268608851,0.0282893404389685
19.7421467741384,0.312621425781126,0.179910898969163,0.0072906073824623,0.325625545581616,0.0284134572978565
19.807923095794,0.312206373095999,0.178347678325333,0.00723250632581,0.32696096950796,0.0285384627426765
19.8736994174497,0.311799815417957,0.176793263212649,0.00717457062922169,0.328284976360883,0.0286624313936182
19.9394757391053,0.311401548176091,0.175247757276759,0.00711680982875827,0.329597624729877,0.0287853675706727
20.005252060761,0.311011372227365,0.173711257720576,0.0070592331173692,0.330898974128614,0.0289072757095262
20.0721229453784,0.310622798115733,0.172158515860494,0.00700089609973777,0.332210458592031,0.0290301633345768
20.1389938299958,0.310242188385164,0.170615265607914,0.00694276730542323,0.333510391818799,0.0291519980395919
20.2058647146132,0.309869350186097,0.169081589871618,0.0068848552076933,0.334798839093304,0.0292727848455895
20.2727355992306,0.309504095849404,0.167557565572451,0.00682716795196801,0.33607586647713,0.0293925288746697
20.3407918365246,0.309139965174476,0.166016509375378,0.00676869704003602,0.337363874131647,0.0295133302141032
20.4088480738187,0.308783313315002,0.164485592314115,0.00671047487615324,0.338640193920775,0.0296330625122077
20.4769043111127,0.308433958137046,0.162964877588241,0.00665250890641834,0.339904897782283,0.0297517314838841
20.5449605484068,0.308091722458479,0.161454422840331,0.00659480626464368,0.341158058287233,0.0298693429307489
20.6142929763711,0.30775021190678,0.159926248415947,0.00653629940031389,0.342422923720717,0.0299880784650662
20.6836254043354,0.307415734388815,0.158408826182088,0.00647807966704335,0.343675962828877,0.0301057288793804
20.7529578322997,0.3070881176028,0.156902200482438,0.00642015351448421,0.344917254199107,0.0302223005791798
20.822290260264,0.306767193986885,0.155406410515076,0.00636252709586296,0.346146876909772,0.0303378000424135
20.8929905959971,0.306446662361225,0.153892302984735,0.00630407843709425,0.347388825914328,0.0304544808886929
20.9636909317302,0.306132753332183,0.15238952958834,0.00624595331533655,0.348618808879639,0.0305700606146614
21.0343912674633,0.305825303648278,0.150898116519617,0.0061881572104029,0.349836911071961,0.0306845463164442
21.1050916031964,0.305524154601117,0.149418085222303,0.00613069532184435,0.351043218106465,0.0307979451483685
21.1772531750633,0.305223118579424,0.147919219098568,0.00607239554451812,0.352262383020915,0.0309125744030344
21.2494147469302,0.304928326289753,0.146432240717586,0.0060144538718614,0.353469441471947,0.0310260866506948
21.3215763187971,0.3046396228345,0.144957158702869,0.00595687483693736,0.354664485463212,0.0311384896811214
21.393737890664,0.304356857675849,0.14349397731107,0.00589966270901998,0.355847607204285,0.0312497913279153
21.4674563067162,0.304073971786516,0.142011517126498,0.00584159927227259,0.357044039370035,0.0313623651549176
21.5411747227684,0.303796979104069,0.140541472246603,0.00578392678708501,0.358228224465207,0.0314738062376555
21.6148931388206,0.303525732460812,0.139083834195105,0.00572664885979938,0.359400261315765,0.0315841230652104
21.6886115548728,0.303260088877857,0.137638590502468,0.0056697688497601,0.36056024880855,0.0316933241559056
21.7639853340099,0.302994128778708,0.136173691456554,0.00561202622708504,0.361733928883685,0.0318038326866916
21.8393591131469,0.302733736908466,0.134721711104323,0.00555470578191572,0.362895221621244,0.0319131929225492
21.914732892284,0.302478773267366,0.133282624244405,0.00549781021119637,0.36404423277851,0.0320214140599473
21.9901066714211,0.3022291018847,0.131856402048965,0.00544134198199626,0.365181068025453,0.032128505309696
22.0672378591495,0.3019789502638,0.130410210503252,0.00538400185957233,0.36633191471183,0.0322369334044369
22.144369046878,0.301734065013116,0.128977418387245,0.00532711360451855,0.367470234661579,0.0323441978791957
22.2215002346065,0.301494312792226,0.127557984064562,0.00527067901927482,0.368596140694544,0.0324503086481288
22.2986314223349,0.30125956414032,0.126151862634858,0.00521469969387695,0.369709745390873,0.032555275624425
22.3776262097259,0.301024198723657,0.124725516337989,0.00515784113733888,0.370837622986536,0.0326616035312489
22.456620997117,0.300793818814294,0.123313028768219,0.00510146267401909,0.371952835852819,0.032766752759841
22.535615784508,0.300568297268812,0.121914342068742,0.00504556522453296,0.373055504024137,0.0328707339544154
22.614610571899,0.300347510683455,0.12052939547938,0.00499014951493192,0.374145747137596,0.0329735577424068
22.6955799351878,0.300125993953217,0.119124023428705,0.00493384910516871,0.375250472233643,0.0330777616831171
22.7765492984767,0.299909200996162,0.117732948913078,0.00487805561147593,0.376342396566264,0.0331807721976641
22.8575186617655,0.299697010443795,0.116356098001904,0.0048227690832789,0.377421647556094,0.0332826006746429
22.9384880250543,0.299489304536125,0.114993394222209,0.00476798939367414,0.378488352062546,0.0333832584694561
23.021548402849,0.299280774852119,0.113610116094386,0.00471232133209888,0.379569699628837,0.0334853111735442
23.1046087806437,0.299076724687103,0.112241554538772,0.00465718565788735,0.380638112924199,0.033586156059673
23.1876691584384,0.298877038060591,0.110887619635938,0.00460258155799317,0.381693726945902,0.0336858052770046
23.2707295362331,0.298681602477628,0.109548219287698,0.00454850806170282,0.382736675958699,0.0337842709243942
23.3560035619805,0.298485266360142,0.108188144387525,0.00449354424526577,0.383794385009083,0.0338841421283701
23.441277587728,0.298293181525389,0.106843185844774,0.00443913697904231,0.384839029390203,0.0339827915266675
23.5265516134754,0.298105237024772,0.105513237779603,0.00438528459441358,0.385870751884566,0.0340802320470029
23.6118256392228,0.297921325279897,0.104198192501903,0.00433198528421895,0.386889694362342,0.0341764765488651
23.6994429485102,0.297736450661317,0.102862418187513,0.0042777953501723,0.387923473352474,0.0342741334745917
23.7870602577977,0.297555613806519,0.101542141111127,0.00422418485667672,0.388944060978914,0.0343705550607142
23.8746775670851,0.297378708469674,0.100237239408569,0.00417115128468844,0.389951608035885,0.0344657550332585
23.9622948763725,0.297205631667011,0.0989475897809892,0.0041186919962552,0.390946264215742,0.0345597470311837
24.0523930111531,0.297031541958076,0.0976371993383251,0.00406534333681666,0.39195579629162,0.0346551548537639
24.1424911459336,0.296861290050978,0.0963426683124289,0.00401259576556988,0.392952014615421,0.0347493143075753
24.2325892807142,0.296694774097185,0.0950638587817938,0.00396044591648179,0.393935078237457,0.0348422399384729
24.3226874154948,0.296531895408883,0.0938006317752448,0.00390889032480391,0.39490514490564,0.0349339461853684
24.4154128512255,0.296367964254674,0.0925166917239917,0.00385644807190682,0.39589009309589,0.0350270684988836
24.5081382869563,0.296207683459936,0.0912489546515193,0.00380462733689518,0.396861610054367,0.0351189299707278
24.6008637226871,0.296050955288658,0.089997266459304,0.0037534239084816,0.39781986335012,0.0352095459899022
24.6935891584178,0.295897685070675,0.0887614723959388,0.00370283349747684,0.398765019036872,0.0352989318174211
24.7890984852484,0.295743331694443,0.0875050292200118,0.00365136047799254,0.399725031459467,0.0353897311048066
24.8846078120791,0.295592452825825,0.086265113962829,0.00360052820889632,0.400671500673247,0.0354792576849906
24.9801171389097,0.29544495457456,0.0850415561839035,0.00355033163366097,0.401604603047735,0.0355675278153113
25.0756264657403,0.295300746027572,0.0838341852009386,0.00350076563936259,0.4025245132103,0.0356545576027655
25.1740877621378,0.29515543107808,0.082606261502432,0.00345032230123826,0.403459228349142,0.0357429957147344
25.2725490585354,0.295013425542007,0.081395171973842,0.00340053776671223,0.404380294378218,0.0358301499108927
25.371010354933,0.294874639123639,0.080200729622904,0.00335140613225569,0.405287896769745,0.0359160373441082
25.4694716513305,0.294738984421788,0.0790227476435843,0.0033029214602231,0.406182219011376,0.0360006749930856
25.5710660975344,0.294602206254617,0.0778243377323485,0.00325356577039069,0.407091271099524,0.0360867136393083
25.6726605437383,0.294468582417607,0.07664304945643,0.00320488577435122,0.407986574791255,0.0361714578645886
25.7742549899422,0.294338025971666,0.0754786790162878,0.00315687471793685,0.408868324986278,0.0362549257467162
25.875849436146,0.294210452795441,0.0743310232465262,0.0031095258360156,0.409736714339862,0.0363371351638502
25.9807732274176,0.294081744129664,0.0731630881829348,0.00306131315105893,0.410619738875443,0.0364207364186226
26.0856970186892,0.293956044052719,0.0720125433415334,0.00301379190310648,0.41148892282717,0.0365030334926119
26.1906208099608,0.293833268755341,0.0708791678120507,0.00296695448168506,0.412344470872627,0.0365840454204058
26.2955446012324,0.293713337175005,0.0697627417893554,0.00292079328949753,0.413186585165485,0.0366637910096455
26.4040112378068,0.293592262075261,0.0686262039014589,0.00287377620014963,0.414043224578237,0.0367449178335477
26.5124778743813,0.293474058566824,0.067507305894445,0.00282746516139153,0.414885938728426,0.0368247314970621
26.6209445109558,0.293358645752479,0.0664058093918361,0.00278185169852692,0.415714942451676,0.0369032520263291
26.7294111475303,0.29324594541655,0.0653214776199655,0.00273692737529985,0.416530447758177,0.0369804991911483
26.8416542008489,0.293132096557752,0.0642172145209942,0.00269115552599552,0.417360357236664,0.0370591159694732
26.9538972541675,0.293020990503856,0.0631308220715299,0.00264610323174502,0.418176264589732,0.0371364114135273
27.066140307486,0.292912549058858,0.0620620440150518,0.00260176114314817,0.41897839522673,0.0372124065791823
27.1783833608046,0.292806696648959,0.0610106262262977,0.00255811997579641,0.419766971405146,0.0372871222342236
27.2946598479116,0.292699692825321,0.0599394643486591,0.00251363986006869,0.420569824898508,0.037363195333339
27.4109363350187,0.292595310760061,0.0588863851775783,0.00246989172055308,0.421358607390803,0.0374379397428566
27.5272128221257,0.292493474752322,0.0578511140950239,0.00242686531967283,0.422133555324087,0.037511377590718
27.6434893092327,0.29239411167016,0.0568333791782091,0.00238455051287716,0.422894901633869,0.0375835306823623
27.7640838517062,0.292293595514175,0.0557960868313904,0.00234140524500064,0.423670398045394,0.0376570290255134
27.8846783941798,0.2921955873976,0.05477707091887,0.00229900332494432,0.424431762561268,0.0377291921384942
28.0052729366533,0.29210001391115,0.0537760378988927,0.00225733360990536,0.425179243169044,0.0378000432688099
28.1258674791268,0.292006804167475,0.0527926975300987,0.00221638507986265,0.425913083962741,0.0378696053039938
28.251097487853,0.291912440045658,0.0517899774582962,0.00217461414181457,0.426660953573403,0.0379405009700466
28.3763274965793,0.291820477217658,0.0508057098839744,0.00213359691862395,0.427394638137879,0.0380100556545845
28.5015575053055,0.291730844362121,0.0498395816804349,0.00209332134083925,0.428114397770007,0.0380782937786716
28.6267875140318,0.291643472639365,0.048891283674464,0.00205377549356159,0.428820488265888,0.038145239362409
28.7570097356122,0.291554944691552,0.0479237650438229,0.00201341445443591,0.429540499457475,0.0382135082140354
28.8872319571927,0.291468717970646,0.0469748583573512,0.00197381655306239,0.430246279658602,0.0382804310681212
29.0174541787732,0.291384723036555,0.0460442301179046,0.00193496876645872,0.430938101777423,0.0383460335816122
29.1476764003536,0.291302892897895,0.0451315514911638,0.00189685826034763,0.431616233936875,0.0384103409654
29.2832953035376,0.291219903183603,0.044199781152067,0.00185793846180483,0.432308200344291,0.0384759633189106
29.4189142067216,0.291139121077001,0.0432867671525414,0.00181979036126899,0.432985896090277,0.0385402353029007
29.5545331099056,0.291060478806003,0.0423921546801481,0.00178239994839184,0.43364960765895,0.0386031838833484
29.6901520130895,0.290983911022329,0.0415155943612683,0.00174575343852806,0.434299616230775,0.0386648355302573
29.7676140098172,0.290941084022879,0.041022893531524,0.00172515046279013,0.434664841927102,0.0386994774170368
29.8450760065448,0.290898901824985,0.0405359065406414,0.00170478322046145,0.435025737872081,0.0387337094445987
29.9225380032724,0.290857353261591,0.0400545707334257,0.00168464922031427,0.435382354145644,0.0387675363308881
30,0.290816427392375,0.0395788240310409,0.00166474599277925,0.435734740287071,0.0388009627434207
