date,H_t,I_t,I_t_minus_7,H_over_I_lag7,H_over_I_lag7_7day_ma
2020-12-16,61.1,660.9585405446252,713.7524162907928,0.0856039133534884,0.11510024672270854
2020-12-17,61.1,929.97035144927,861.7361955757798,0.07090336963178769,0.10795686880448033
2020-12-18,61.1,906.1707450942814,836.0200633594437,0.07308437043302188,0.09991273030765699
2020-12-19,61.1,785.5393923223878,829.7273166740483,0.07363865064117522,0.0891091621858754
2020-12-20,61.1,711.9667385874654,836.2722736437528,0.07306232901131463,0.08003052381568206
2020-12-21,45.3,661.1882310386886,814.9459521956055,0.05558650837881206,0.07243356469123732
2020-12-22,45.3,623.1694650623563,762.4586354492384,0.0594130591403288,0.07018460008427553
2020-12-23,45.3,603.2118370616996,660.9585405446252,0.06853682526391612,0.06774644464290805
2020-12-24,45.3,562.911010416495,929.97035144927,0.048711230341273004,0.06457613902997739
2020-12-25,45.3,487.9751144561037,906.1707450942814,0.04999057875708271,0.06127702593341465
2020-12-26,45.3,442.01484235006166,785.5393923223878,0.057667381728717604,0.05899541608877785
2020-12-27,45.3,383.1728981948291,711.9667385874654,0.06362656785045144,0.057647450208654534
2020-12-28,32.4,373.16411722832356,661.1882310386886,0.049002687100315544,0.056706904311726467
2020-12-29,32.4,442.48772620501967,623.1694650623563,0.05199227788986412,0.05564679270451722
2020-12-30,32.4,436.58283075784084,603.2118370616996,0.05371247380990297,0.05352902821108677
2020-12-31,32.4,449.464007394346,562.911010416495,0.05755794326358514,0.05479284434284565
2021-01-01,32.4,389.6304147433108,487.9751144561037,0.0663968285270305,0.05713659430998104
2021-01-02,32.4,406.7619956114734,442.01484235006166,0.07330070598475567,0.05936992634655791
2021-01-03,32.4,385.61298445386666,383.1728981948291,0.08455712852511246,0.06236000644293806
2021-01-04,31.0,358.27937407976736,373.16411722832356,0.08307336790646565,0.06722724655810235
2021-01-05,31.0,318.58447132607836,442.48772620501967,0.07005844041341079,0.06980812691860902
2021-01-06,31.0,316.17383739617276,436.58283075784084,0.07100599889873992,0.0722786305027286
2021-01-07,31.0,311.08411211794964,449.464007394346,0.06897103992756765,0.07390907288329752
2021-01-08,31.0,316.6719417584582,389.6304147433108,0.07956257732195485,0.07578989413971528
2021-01-09,31.0,292.5159077813841,406.7619956114734,0.07621164301104041,0.07620574228632739
2021-01-10,31.0,294.57557578104405,385.61298445386666,0.08039148381869057,0.07561065018540998
2021-01-11,23.7,265.3610564507719,358.27937407976736,0.06614949593699868,0.07319295418977183
2021-01-12,23.7,230.03563529153453,318.58447132607836,0.07439157314024424,0.07381197315074804
2021-01-13,23.7,307.4128083892242,316.17383739617276,0.07495876380911105,0.07437665385222962
2021-01-14,23.7,290.4893696927557,311.08411211794964,0.07618518296753768,0.0754072457150825
2021-01-15,23.7,261.8188146990101,316.6719417584582,0.07484085855032017,0.07473271446199183
2021-01-16,23.7,241.96494420135983,292.5159077813841,0.08102123463901502,0.07541979898027391
2021-01-17,23.7,224.7540626424447,294.57557578104405,0.08045473538381893,0.0754288349181494
2021-01-18,16.6,194.8343297838032,265.3610564507719,0.0625562779332676,0.07491551806047352
2021-01-19,16.6,168.8975746022176,230.03563529153453,0.07216273243474679,0.07459711224540246
2021-01-20,16.6,174.41357474407,307.4128083892242,0.05399905126588696,0.07160286759637045
2021-01-21,16.6,216.1952733620607,290.4893696927557,0.057144948255963585,0.06888283406614558
2021-01-22,16.6,194.41490450801956,261.8188146990101,0.06340262451758309,0.06724880063289743
2021-01-23,16.6,168.5339841000441,241.96494420135983,0.06860497934851965,0.06547504987711238
2021-01-24,16.6,168.09838617317672,224.7540626424447,0.0738585091848084,0.06453273184868229
2021-01-25,10.9,158.7207759571984,194.8343297838032,0.05594496622897578,0.06358825874806918
2021-01-26,10.9,141.59153290849528,168.8975746022176,0.06453615468233542,0.062498747640581845
2021-01-27,10.9,128.7425706701251,174.41357474407,0.06249513557642736,0.06371247397065903
2021-01-28,10.9,128.6040892709574,216.1952733620607,0.050417383463078065,0.0627513932859611
2021-01-29,10.9,123.4840428064924,194.41490450801956,0.056065660333929686,0.06170325554543919
2021-01-30,10.9,118.04558768075364,168.5339841000441,0.06467538317690044,0.0611418846637793
2021-01-31,10.9,113.33111112346762,168.09838617317672,0.0648429782589983,0.05985395167437787
2021-02-01,8.0,101.24423558706606,158.7207759571984,0.05040297939418673,0.059062239269408
2021-02-02,8.0,93.76639030752841,141.59153290849528,0.05650055363953201,0.05791429626329323
2021-02-03,8.0,89.28401149694601,128.7425706701251,0.06213950799924808,0.05786349232369619
2021-02-04,8.0,86.39833636774362,128.6040892709574,0.062206420070707945,0.05954764041050046
2021-02-05,8.0,84.89680837237933,123.4840428064924,0.06478569876867836,0.06079336018689313
2021-02-06,8.0,79.59516693734182,118.04558768075364,0.06777042799461054,0.06123550944656599
2021-02-07,8.0,70.99929114490797,113.33111112346762,0.07058961939660564,0.0620564581805099
2021-02-08,9.1,66.54771639144948,101.24423558706606,0.08988166039511808,0.06769626975207152
2021-02-09,9.1,64.68874461859046,93.76639030752841,0.0970496994728544,0.07348900487111758
2021-02-10,9.1,64.07724307243956,89.28401149694601,0.10192194377726037,0.07917220998226218
2021-02-11,9.1,60.54714589641828,86.39833636774362,0.10532610212848309,0.08533216456194435
2021-02-12,9.1,55.4869826705549,84.89680837237933,0.1071889529708237,0.09138977230510796
2021-02-13,9.1,48.100439000925356,79.59516693734182,0.11432854971161276,0.098040932550394
2021-02-14,9.1,63.697207538183896,70.99929114490797,0.12817029372063873,0.10626674316811302
2021-02-15,7.9,55.21770149065229,66.54771639144948,0.11871181204070659,0.11038533626033996
2021-02-16,7.9,50.86700509724913,64.68874461859046,0.12212325415462882,0.11396727264345059
2021-02-17,7.9,49.0954825452851,64.07724307243956,0.1232887000314452,0.11701966639404841
2021-02-18,7.9,50.55978879607845,60.54714589641828,0.1304768355805741,0.1206126283157757
2021-02-19,7.9,51.82916352335725,55.4869826705549,0.14237573606957488,0.1256393116155973
2021-02-20,7.9,44.929556420936656,48.100439000925356,0.16423966525228637,0.13276947097855069
2021-02-21,7.9,46.94843950688885,63.697207538183896,0.12402427524415839,0.13217718262476777
2021-02-22,9.1,46.69856463628026,55.21770149065229,0.16480222382202062,0.13876152716495546
2021-02-23,9.1,50.48195363324673,50.86700509724913,0.17889789230960887,0.14687218975852406
2021-02-24,9.1,51.76168994087497,49.0954825452851,0.185353102326803,0.15573853294357518
2021-02-25,9.1,44.8710650634658,50.55978879607845,0.17998492906492955,0.16281111772705453
2021-02-26,9.1,60.89773464177098,51.82916352335725,0.17557682550479534,0.1675541305035146
2021-02-27,9.1,52.7909003058023,44.929556420936656,0.20253927981713846,0.1730255040127792
2021-02-28,9.1,55.76326478301512,46.94843950688885,0.19382965856968976,0.18299770163071225
2021-03-01,7.4,56.33994185831341,46.69856463628026,0.15846311460825752,0.18209211460017463
2021-03-02,7.4,55.83985047018207,50.48195363324673,0.14658703689958744,0.17747627811302874
2021-03-03,7.4,57.40633229795562,51.76168994087497,0.1429628748298729,0.171420531327753
2021-03-04,7.4,61.76428077481278,44.8710650634658,0.16491696797331226,0.16926796545752196
2021-03-05,7.4,64.54208999765022,60.89773464177098,0.12151519335703156,0.16154487515069857
2021-03-06,7.4,55.95011142265023,52.7909003058023,0.14017567340458217,0.15263578852033338
2021-03-07,7.4,52.501915080855674,55.76326478301512,0.13270385134003057,0.14390353034466777
2021-03-08,6.9,45.51274987815455,56.33994185831341,0.1224708399123392,0.13876177681667945
2021-03-09,6.9,49.45399702622995,55.83985047018207,0.12356766613629333,0.13547329527906599
2021-03-10,6.9,49.870577076349946,57.40633229795562,0.1201957993795351,0.13222085592901772
2021-03-11,6.9,46.23170111527579,61.76428077481278,0.11171505461476679,0.12462058259208267
2021-03-12,6.9,48.0772399646884,64.54208999765022,0.10690698116920615,0.12253369513667904
2021-03-13,6.9,44.67709680637458,55.95011142265023,0.12332415118670666,0.12012633481983968
2021-03-14,6.9,38.72958784644554,52.501915080855674,0.13142377738742753,0.11994346711232497
2021-03-15,4.0,38.57382377051687,45.51274987815455,0.08788746034262239,0.11500298431665114
2021-03-16,4.0,38.438795335519295,49.45399702622995,0.0808832498994659,0.10890521056853293
2021-03-17,4.0,35.32174216938204,49.870577076349946,0.08020761407826008,0.1031926126683508
2021-03-18,4.0,37.61963766731132,46.23170111527579,0.08652071854388953,0.09959342180108259
2021-03-19,4.0,41.61163249040166,48.0772399646884,0.08319945161032342,0.09620663186409936
2021-03-20,4.0,43.07220457845581,44.67709680637458,0.08953133229170064,0.09137908630766993
2021-03-21,4.0,37.33834224258193,38.72958784644554,0.10328021087802786,0.08735857680632711
2021-03-22,7.7,41.36778370340291,38.57382377051687,0.19961723384771984,0.10331997302134102
2021-03-23,7.7,42.8608174541257,38.438795335519295,0.20031845256307576,0.12038214483042817
2021-03-24,7.7,46.15509541620841,35.32174216938204,0.21799604229812294,0.1400662060046943
2021-03-25,7.7,139.01083217717198,37.61963766731132,0.20468033392811566,0.15694615105958373
2021-03-26,7.7,122.50541824027181,41.61163249040166,0.1850444104007724,0.17149543088679073
2021-03-27,7.7,111.1972396721444,43.07220457845581,0.17876958180709066,0.18424375224613218
2021-03-28,7.7,96.39442958500611,37.33834224258193,0.20622233172469706,0.19894976950994206
2021-03-29,5.4,104.56220066626686,41.36778370340291,0.1305363622744865,0.18908107357090873
2021-03-30,5.4,96.64266090683046,42.8608174541257,0.12598919761107372,0.17846260857776555
2021-03-31,5.4,89.77738691318217,46.15509541620841,0.11699683320562843,0.16403415013598063
2021-04-01,5.4,90.8260326123588,139.01083217717198,0.03884589362876122,0.14034351580750143
2021-04-02,5.4,83.7350803936431,122.50541824027181,0.04407968298519577,0.1202056976052762
2021-04-03,5.4,82.58809062705394,111.1972396721444,0.048562356546992,0.1016046654252621
2021-04-04,5.4,71.59379054715818,96.39442958500611,0.05601983458222523,0.0801471658334804
2021-04-05,7.1,77.06307478467488,104.56220066626686,0.06790216688974635,0.07119942363566038
2021-04-06,7.1,76.80427641763013,96.64266090683046,0.0734665202031724,0.0636961840059602
2021-04-07,7.1,74.57992983274761,89.77738691318217,0.07908450272523464,0.058280136794475364
2021-04-08,7.1,66.65169293692816,90.8260326123588,0.0781714206355623,0.06389806922401839
2021-04-09,7.1,67.7788795879583,83.7350803936431,0.08479122449781525,0.06971400372582116
2021-04-10,7.1,66.75601278462975,82.58809062705394,0.08596881155736762,0.07505778301301769
2021-04-11,7.1,57.8693121584361,71.59379054715818,0.09917061166531327,0.08122217973917312
2021-04-12,8.9,78.16562778389275,77.06307478467488,0.11548981175313673,0.08802041471965746
2021-04-13,8.9,79.76005524595539,76.80427641763013,0.1158789642337811,0.09407933529545871
2021-04-14,8.9,78.14222917557225,74.57992983274761,0.11933505461803294,0.09982941413728703
2021-04-15,8.9,77.73977150951744,66.65169293692816,0.13352999163009982,0.10773778142222097
2021-04-16,8.9,78.39088985322948,67.7788795879583,0.13130934081685805,0.11438322661065566
2021-04-17,8.9,67.9553299555154,66.75601278462975,0.13332132385907242,0.1211478712251849
2021-04-18,8.9,58.90897370866779,57.8693121584361,0.1537948122768999,0.12895132845541157
2021-04-19,7.0,60.0668874050086,78.16562778389275,0.08955342902577519,0.12524613092293133
2021-04-20,7.0,72.07065719818449,79.76005524595539,0.08776322908019761,0.12122959732956227
2021-04-21,7.0,71.47645994557749,78.14222917557225,0.08958024455985501,0.116978910178394
2021-04-22,7.0,69.9613634792002,77.73977150951744,0.09004400018262225,0.11076662568589721
2021-04-23,7.0,71.64795983650814,78.39088985322948,0.08929609056748856,0.10476473279313013
2021-04-24,7.0,62.11003294445754,67.9553299555154,0.10300884425963802,0.10043437856463952
2021-04-25,7.0,53.841814912305935,58.90897370866779,0.1188273969025203,0.09543903351115669
2021-04-26,5.9,46.674279429917775,60.0668874050086,0.09822383437680902,0.09667766284701869
2021-04-27,5.9,64.46090132456023,72.07065719818449,0.0818641071050012,0.09583493113627635
2021-04-28,5.9,64.87973075623847,71.47645994557749,0.08254465882183153,0.09482984745941583
2021-04-29,5.9,58.24280473432527,69.9613634792002,0.08433226150250908,0.09401388479082826
2021-04-30,5.9,58.48940024365182,71.64795983650814,0.08234707608511223,0.09302116843620305
2021-05-01,5.9,50.70316844086465,62.11003294445754,0.09499270440374954,0.09187600559964755
2021-05-02,5.9,43.95345616869644,53.841814912305935,0.10958025857058383,0.09055498583794235
2021-05-03,0.0,47.102279770281235,46.674279429917775,0.0,0.0765230094983982
2021-05-04,0.0,51.83192536070686,64.46090132456023,0.0,0.0648281370548266
2021-05-05,0.0,47.93195059669774,64.87973075623847,0.0,0.0530360429374221
2021-05-06,0.0,46.5511486641948,58.24280473432527,0.0,0.04098857700849223
2021-05-07,0.0,46.35416198497566,58.48940024365182,0.0,0.02922470899633334
2021-05-08,0.0,40.18339858621541,50.70316844086465,0.0,0.015654322652940547
2021-05-09,0.0,34.83410017124283,43.95345616869644,0.0,0.0
2021-05-10,0.0,41.19691159613443,47.102279770281235,0.0,0.0
2021-05-11,0.0,47.71269220065091,51.83192536070686,0.0,0.0
2021-05-12,0.0,42.36107840632713,47.93195059669774,0.0,0.0
2021-05-13,0.0,39.72188268002963,46.5511486641948,0.0,0.0
2021-05-14,0.0,40.4340222317872,46.35416198497566,0.0,0.0
2021-05-15,0.0,35.05136027074384,40.18339858621541,0.0,0.0
2021-05-16,0.0,30.38524957488938,34.83410017124283,0.0,0.0
2021-05-17,0.0,30.340301334865202,41.19691159613443,0.0,0.0
2021-05-18,0.0,32.30133669895558,47.71269220065091,0.0,0.0
2021-05-19,0.0,29.001314916714076,42.36107840632713,0.0,0.0
2021-05-20,0.0,30.140598964994712,39.72188268002963,0.0,0.0
2021-05-21,0.0,29.128219127987112,40.4340222317872,0.0,0.0
2021-05-22,0.0,25.250609421132534,35.05136027074384,0.0,0.0
2021-05-23,0.0,21.88919526240352,30.38524957488938,0.0,0.0
2021-05-24,4.1,24.975259616293986,30.340301334865202,0.13513379299527697,0.019304827570753854
2021-05-25,4.1,27.650500601888456,32.30133669895558,0.12692973167678748,0.03743764638172349
2021-05-26,4.1,24.9696078888062,29.001314916714076,0.14137290022105453,0.05763377498473128
2021-05-27,4.1,24.645601244233884,30.140598964994712,0.13602914808566807,0.07706651042554101
2021-05-28,4.1,33.36472704468193,29.128219127987112,0.14075697460201467,0.09717464965440024
2021-05-29,4.1,28.923144506231953,25.250609421132534,0.16237231868822385,0.12037069518128937
2021-05-30,4.1,25.072834763733358,21.88919526240352,0.1873070229786878,0.1471288413211019
2021-05-31,4.1,21.735086340768515,24.975259616293986,0.16416245768773266,0.15127579342002415
2021-06-01,4.1,21.84166599797427,27.650500601888456,0.14827941305771442,0.15432574790301373
2021-06-02,4.1,25.93405754736889,24.9696078888062,0.1641996149181829,0.1575867071454606
2021-06-03,4.1,24.48166133866349,24.645601244233884,0.1663582867940477,0.16191944124665772
2021-06-04,4.1,27.222611163655824,33.36472704468193,0.12288426620452472,0.15936619718987344
2021-06-05,4.1,23.598679991265808,28.923144506231953,0.14175498791691163,0.15642086422254312
2021-06-06,4.1,20.457174147705135,25.072834763733358,0.16352359191272825,0.15302323121312034
2021-06-07,0.0,20.73387215998634,21.735086340768515,0.0,0.12957145154344424
2021-06-08,0.0,24.973735551737718,21.84166599797427,0.0,0.10838867824948503
2021-06-09,0.0,24.649179424006835,25.93405754736889,0.0,0.08493159040403032
2021-06-10,0.0,24.367828889648436,24.48166133866349,0.0,0.06116612086202351
2021-06-11,0.0,29.123932329330234,27.222611163655824,0.0,0.04361122568994856
2021-06-12,0.0,25.24689329011621,23.598679991265808,0.0,0.02336051313038975
2021-06-13,0.0,21.885973830552892,20.457174147705135,0.0,0.0
2021-06-14,5.1,20.972467028217128,20.73387215998634,0.24597431491076385,0.035139187844394834
2021-06-15,5.1,21.180568170000797,24.973735551737718,0.2042145432922682,0.06431269402900458
2021-06-16,5.1,19.360966450725837,24.649179424006835,0.20690343935071945,0.0938703282219645
2021-06-17,5.1,18.783593933938942,24.367828889648436,0.20929234291227738,0.12376923435228984
