county,state,fips,n_calculations,mean_pid,median_pid,std_pid,min_pid,max_pid,percentile_25,percentile_50,percentile_75,percentile_90,percentile_95
Harvey,Kansas,20079,603,0.003908167690204315,0.0,0.046568005590699076,-0.10526315789473684,1.0,0.0,0.0,0.0,0.0012307692307693358,0.01082427536231883
Forest,Wisconsin,55041,575,0.0039078402664683475,0.0,0.04517745360606874,-0.011363636363636364,1.0,0.0,0.0,0.0,0.0,0.007826356589147276
Hamblen,Tennessee,47063,621,0.003907148130113999,0.0,0.0294307448305442,-0.06666666666666667,0.5,0.0,0.0,0.0,0.004830917874396135,0.00968783638320775
Adair,Kentucky,21001,616,0.0038947732205011167,0.0,0.03280631731164575,-0.021739130434782608,0.6666666666666666,0.0,0.0,0.0,0.004206349206349207,0.009775641025641026
Alleghany,Virginia,51005,606,0.003889498596115524,0.0,0.04218547394027868,-0.04,1.0,0.0,0.0,0.0,0.0,0.012316176470588237
Sherman,Kansas,20181,556,0.0038884562717968604,0.0,0.07161268760732027,0.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0
Sierra,New Mexico,35051,549,0.0038805841564178967,0.0,0.024048712505872268,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.01471022128556379
Kimble,Texas,48267,474,0.0038792837908623464,0.0,0.04843039661783906,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Shiawassee,Michigan,26155,624,0.003871562216036495,0.0,0.041204294648241845,-0.009345794392523364,1.0,0.0,0.0,0.0,0.004848161032353989,0.010000952925481242
Tyler,Texas,48457,589,0.003868705343330956,0.0,0.025940663838870358,-0.1,0.3333333333333333,0.0,0.0,0.0,0.0033188195452346653,0.02031312725812932
Berkeley,South Carolina,45015,632,0.0038680825766897985,0.0,0.04371710653610022,-0.1,1.0,0.0,0.0,0.0009799466274752475,0.0031938706986019815,0.0061384961014933175
Burke,North Carolina,37023,627,0.0038678711035863944,0.0,0.03361381754251752,-0.02702702702702703,0.5,0.0,0.0,0.0,0.00453311394487865,0.00905894105894102
Furnas,Nebraska,31065,465,0.0038667500361048747,0.0,0.05240336121248421,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Schleicher,Texas,48413,450,0.0038618050494318244,0.0,0.05045358314859149,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Bleckley,Georgia,13023,622,0.003861660252862975,0.0,0.021419288314315898,-0.1,0.3076923076923077,0.0,0.0,0.0,0.005385698198198194,0.026866151866151648
Greene,Alabama,01063,625,0.0038604168934434605,0.0,0.025499497124652395,0.0,0.5,0.0,0.0,0.0,0.0,0.019773584905660325
Bell,Texas,48027,639,0.0038584098847983385,0.0,0.044198946992125655,-0.007751937984496124,1.0,0.0,0.0,0.0019877958579881654,0.0038334669709492405,0.0061020394465592185
Martinsville city,Virginia,51690,589,0.003850366925841217,0.0,0.023310065916123578,-0.02531645569620253,0.5,0.0,0.0,0.0,0.012392266480316804,0.022727272727272728
Garfield,Utah,49017,500,0.0038497785739165045,0.0,0.047434080429189354,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Carroll,Mississippi,28015,605,0.0038454674489338887,0.0,0.024351379993001968,0.0,0.25,0.0,0.0,0.0,0.0,0.011549516592631285
Rains,Texas,48379,588,0.0038426467139360035,0.0,0.03066931619518785,-0.1111111111111111,0.5,0.0,0.0,0.0,0.0,0.010828658251519399
Stanly,North Carolina,37167,626,0.0038396799555537302,0.0,0.04411853025177433,-0.0136986301369863,1.0,0.0,0.0,0.0,0.0,0.008728948896631823
Mecklenburg,North Carolina,37119,640,0.0038281405663033027,0.0003522699159072102,0.03527477886472389,-0.001483679525222552,0.5,0.0,0.0003522699159072102,0.0010249360609881023,0.001969615227406861,0.0041167189065864935
Pulaski,Virginia,51155,610,0.0038203026090286776,0.0,0.042174434485256485,-0.017241379310344827,1.0,0.0,0.0,0.0,0.003927818139207876,0.011435475444096128
Monterey,California,06053,635,0.003820164406595427,0.0,0.021370221302164174,-0.0055248618784530384,0.3076923076923077,0.0,0.0,0.0009124087591240876,0.003262694752056455,0.009456419868790948
Hanover,Virginia,51085,640,0.0038171508462575615,0.0,0.04805786205553318,-0.029411764705882353,1.2,0.0,0.0,0.0,0.00522238698701795,0.010416666666666666
Bolivar,Mississippi,28011,634,0.003816855932912505,0.0,0.024890472752769496,-0.002570694087403599,0.5,0.0,0.0,0.0,0.005649717514124294,0.014683447749809318
Kent,Texas,48263,393,0.003816793893129771,0.0,0.05369700353297511,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Morehouse,Louisiana,22067,627,0.003815634160512101,0.0,0.02927099744401081,0.0,0.5,0.0,0.0,0.0,0.004608294930875576,0.015083672546359098
Perry,Illinois,17145,610,0.0038134018580055586,0.0,0.04337141257630885,0.0,1.0,0.0,0.0,0.0,0.0025382071677540557,0.009857309260337795
Olmsted,Minnesota,27109,641,0.003812862854072069,0.0,0.05580181057594459,0.0,1.0,0.0,0.0,0.0,0.0013812154696132596,0.004398826979472141
Taylor,Wisconsin,55119,559,0.003811552882995555,0.0,0.026709270054562494,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.008882032962572062
Lauderdale,Alabama,01077,632,0.003811308959279071,0.0,0.04475537867439198,-0.07142857142857142,1.0,0.0,0.0,0.0,0.006406173444390004,0.009128440366972471
Cotton,Oklahoma,40033,545,0.0038009569398246693,0.0,0.04697472578379176,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Glacier,Montana,30035,556,0.003799406844732543,0.0,0.040136675633025753,-0.2,0.6923076923076923,0.0,0.0,0.0,0.0,0.00764444533794379
Chowan,North Carolina,37041,599,0.003795714965105351,0.0,0.03837271714590298,-0.01818181818181818,0.6666666666666666,0.0,0.0,0.0,0.0,0.0058583959899749394
Black Hawk,Iowa,19013,635,0.0037950994046727984,0.0,0.024656256709356332,0.0,0.42857142857142855,0.0,0.0,0.0014622813727644146,0.004906884536825665,0.00910938783465827
Koochiching,Minnesota,27071,576,0.0037931758338865165,0.0,0.045224610152810756,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Tioga,New York,36107,638,0.0037930550370818684,0.0,0.022138733823616027,-0.030303030303030304,0.3333333333333333,0.0,0.0,0.0,0.0006437768240344812,0.00910341951626355
Harrison,Ohio,39067,589,0.0037902321678012036,0.0,0.045699700118865934,-0.15517241379310345,1.0,0.0,0.0,0.0,0.0,0.007284902597402628
Coffey,Kansas,20031,584,0.003789451431823149,0.0,0.07455321641229007,0.0,1.8,0.0,0.0,0.0,0.0,0.0
Westchester,New York,36119,648,0.0037812650591067098,0.00045054928589096646,0.04082296570006269,-0.2732919254658385,0.6666666666666666,0.0,0.00045054928589096646,0.001096627229906857,0.002028002011923119,0.003000630170057156
Montgomery,Alabama,01101,639,0.003781065923433227,0.0,0.023846201346508528,-0.09523809523809523,0.3333333333333333,0.0,0.0,0.002793296089385475,0.006720478868129877,0.012772367502133938
Lincoln,Montana,30053,555,0.0037804363638927964,0.0,0.028022212977755052,-0.009433962264150943,0.5,0.0,0.0,0.0,0.0,0.009900990099009901
Emanuel,Georgia,13107,619,0.0037775306415299666,0.0,0.024611610928347502,-0.05555555555555555,0.5,0.0,0.0,0.0,0.0070623742454728414,0.01614878209348256
Inyo,California,06027,593,0.0037741542043287727,0.0,0.033257303005692206,-0.017699115044247787,0.625,0.0,0.0,0.0,0.0,0.006045135035146125
DeKalb,Georgia,13089,643,0.0037733765809342483,0.000843348091924942,0.04113686426917733,-0.003472222222222222,1.0,0.0,0.000843348091924942,0.0019521834156826354,0.0034685683323442645,0.0056324783057456265
Crow Wing,Minnesota,27035,620,0.003769899620177546,0.0,0.029298660723616244,0.0,0.5,0.0,0.0,0.0,0.0023810762233357043,0.006474600212938658
Marion,Oregon,41047,644,0.0037669237739745643,0.0,0.032949485856247684,-0.00046425255338904364,0.5,0.0,0.0,0.0017331179243576915,0.0038984816121491223,0.0061129275191947425
Mitchell,Texas,48335,536,0.003753534806205277,0.0,0.043966095125086105,0.0,1.0,0.0,0.0,0.0,0.0,0.015444711538461539
Jackson,Kentucky,21109,591,0.003753457200120628,0.0,0.04442775341681105,-0.01098901098901099,1.0,0.0,0.0,0.0,0.0,0.00908272645446363
Yalobusha,Mississippi,28161,626,0.0037478379557253074,0.0,0.023861076260767913,-0.0078125,0.3333333333333333,0.0,0.0,0.0,0.0,0.012542451373880827
Hunt,Texas,48231,583,0.003745772442384144,0.0,0.04230802697724305,-0.125,1.0,0.0,0.0,0.0022434106888516454,0.006476856476856483,0.00939965694682675
Wayne,Pennsylvania,42127,639,0.003744639942611296,0.0,0.04306245731641003,-0.14285714285714285,1.0,0.0,0.0,0.0,0.0037708775756184376,0.006380432240579992
Clay,Texas,48077,550,0.003741242891076891,0.0,0.04570829088165859,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Rowan,North Carolina,37159,632,0.003733424331806788,0.0,0.02933449127646501,-0.01744186046511628,0.6666666666666666,0.0,0.0,0.0021243074568206145,0.004975124378109453,0.009178056188306747
Clayton,Iowa,19043,625,0.0037299168471648983,0.0,0.04427000310947388,0.0,1.0,0.0,0.0,0.0,0.0,0.0036179751850693347
Franklin,North Carolina,37069,624,0.0037154918991580766,0.0,0.0358330783543788,-0.25,0.4,0.0,0.0,0.0,0.0,0.004434232920009727
Washington,Idaho,16087,588,0.0037126944348589343,0.0,0.04409089020164493,0.0,1.0,0.0,0.0,0.0,0.0,0.01020408163265306
Grant,Kansas,20067,563,0.003711968433053154,0.0,0.028609847077455623,0.0,0.5,0.0,0.0,0.0,0.0,0.0
Mayes,Oklahoma,40097,628,0.0037099886262641213,0.0,0.04327249244826968,0.0,1.0,0.0,0.0,0.0,0.0,0.005835023664638266
King William,Virginia,51101,612,0.0037095980667595863,0.0,0.037767589551872614,-0.047619047619047616,0.5,0.0,0.0,0.0,0.0,0.0
Charlevoix,Michigan,26029,629,0.0037085693524821516,0.0,0.04326433140638021,-0.007575757575757576,1.0,0.0,0.0,0.0,0.0,0.006921985815602847
Decatur,Indiana,18031,628,0.0037063872412301576,0.0,0.04174000715308215,0.0,1.0,0.0,0.0,0.0,0.002898550724637681,0.010947204968944097
Clay,Indiana,18021,620,0.003703085710411141,0.0,0.043531910119360945,-0.010752688172043012,1.0,0.0,0.0,0.0,0.0,0.00719816873773708
Columbia,New York,36021,632,0.0037025096881888883,0.0,0.022554949357699066,0.0,0.4,0.0,0.0,0.0,0.004985983179815765,0.014588661551577137
Pawnee,Oklahoma,40117,618,0.0037012975923105544,0.0,0.029622358088706825,-0.017543859649122806,0.5,0.0,0.0,0.0,0.0,0.006650446066504443
Barbour,West Virginia,54001,589,0.0037008043329340165,0.0,0.044680776569343716,-0.08333333333333333,1.0,0.0,0.0,0.0,0.0,0.00777784456332272
Vance,North Carolina,37181,629,0.0037006542858129526,0.0,0.02487036586923817,-0.0024691358024691358,0.5,0.0,0.0,0.0,0.0035112428959723258,0.01174055829228244
Butler,Pennsylvania,42019,631,0.0037003466821385407,0.0,0.04149139709872437,-0.013333333333333334,1.0,0.0,0.0,0.0015408466821938429,0.003787878787878788,0.006783174910652612
Hamilton,Nebraska,31081,570,0.003685579520590751,0.0,0.036121613083190916,-0.07692307692307693,0.5,0.0,0.0,0.0,0.0,0.0
Turner,South Dakota,46125,587,0.003674342779660566,0.0,0.04239628094918477,0.0,1.0,0.0,0.0,0.0,0.0,0.010990168539325787
Radford city,Virginia,51750,599,0.0036725324256780966,0.0,0.05062725218798075,-0.00980392156862745,1.2,0.0,0.0,0.0,0.0,0.0003154574132492831
Glasscock,Texas,48173,366,0.0036690085870413744,0.0,0.05370128899341828,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Midland,Texas,48329,631,0.003667793736107426,0.0,0.04069061040929152,0.0,1.0,0.0,0.0,0.0008638410428021951,0.003952569169960474,0.007572073437955912
Harrison,Indiana,18061,631,0.0036620994006439536,0.0,0.04083982844223853,-0.02,1.0,0.0,0.0,0.0,0.004081632653061225,0.011310336005457958
Mason,Illinois,17125,609,0.0036609019493985613,0.0,0.045770357690153606,0.0,1.0,0.0,0.0,0.0,0.0,0.00692528735632184
Ottawa,Michigan,26139,637,0.003659187834154167,0.0,0.04072970837095653,-0.010869565217391304,1.0,0.0,0.0,0.0015267175572519084,0.0037456347865269784,0.006528138528138517
Fresno,California,06019,637,0.0036520789878876957,0.0,0.03103258190584367,-0.00641025641025641,0.5,0.0,0.0,0.001968503937007874,0.004133264816718053,0.006349464772681014
Whitley,Kentucky,21235,587,0.003647479447884432,0.0,0.03627530768124057,0.0,0.75,0.0,0.0,0.0,0.0027166877450596314,0.006722689075630233
Taylor,Georgia,13269,613,0.0036452158773518455,0.0,0.07164028396254955,-1.0,1.0,0.0,0.0,0.0,0.0,0.0125
Ben Hill,Georgia,13017,624,0.003643865371592668,0.0,0.017454373586198942,-0.041666666666666664,0.2,0.0,0.0,0.0,0.006087908981697437,0.015697945845004696
Eastland,Texas,48133,579,0.003642657422701648,0.0,0.01734954388220618,0.0,0.25,0.0,0.0,0.0,0.006973995271867619,0.01968787515006004
Wilkinson,Mississippi,28157,618,0.0036403412786995236,0.0,0.024854687223731502,0.0,0.5,0.0,0.0,0.0,0.0,0.011806797853309453
McDuffie,Georgia,13189,626,0.0036400186946039604,0.0,0.023668812426915764,0.0,0.3333333333333333,0.0,0.0,0.0,0.004652068547689112,0.012945387945387946
Lafayette,Louisiana,22055,633,0.00363889092421671,0.0,0.04117723022759859,-0.006211180124223602,1.0,0.0,0.0,0.0011614401858304297,0.0037147184359080277,0.007028159757957515
Wayne,Indiana,18177,633,0.0036382658458419693,0.0,0.04095945246480345,-0.008771929824561403,1.0,0.0,0.0,0.001006036217303823,0.004429275253328714,0.009158249158249154
Accomack,Virginia,51001,632,0.003638165930109841,0.0,0.01958272458206352,0.0,0.25,0.0,0.0,0.0,0.002735685367264312,0.012935476643889282
Preston,West Virginia,54077,623,0.0036336725873832446,0.0,0.09753968500401974,-1.0,2.0,0.0,0.0,0.0,0.002957321257033079,0.005952380952380952
Monroe,Indiana,18105,630,0.0036265693858509728,0.0,0.021434571125520555,-0.022222222222222223,0.3333333333333333,0.0,0.0,0.0,0.0032789574900146585,0.00821527356135735
Neshoba,Mississippi,28099,625,0.003623079861674004,0.0,0.01657392314797951,-0.006711409395973154,0.25,0.0,0.0,0.0,0.009862162686856923,0.016077828981054774
Macon,Tennessee,47111,613,0.003615246546473984,0.0,0.04206893561951575,-0.012048192771084338,1.0,0.0,0.0,0.0,0.003864133972424408,0.012296326282764896
Mineral,Montana,30061,448,0.003611290524313747,0.0,0.04321963601517635,-0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0
Otsego,Michigan,26137,628,0.0036105912969087426,0.0,0.04186266866873667,-0.03571428571428571,1.0,0.0,0.0,0.0,0.003054805974687403,0.008354746857420652
Union,Florida,12125,620,0.0036089924530700165,0.0,0.0282874328928408,-0.047619047619047616,0.5,0.0,0.0,0.0,0.0,0.010249433106575922
Wilkes,Georgia,13317,627,0.003608341886632343,0.0,0.02656439851834429,-0.015873015873015872,0.5,0.0,0.0,0.0,0.0,0.011198501872659167
Wagoner,Oklahoma,40145,628,0.0036080115204637823,0.0,0.026230320224795215,0.0,0.3333333333333333,0.0,0.0,0.0,0.0023910771507458287,0.009060647885036934
Midland,Michigan,26111,633,0.0036076257088624927,0.0,0.040913535663742874,-0.02,1.0,0.0,0.0,0.0,0.004103815800179008,0.007648956154964015
Franklin city,Virginia,51620,604,0.0036058064039240713,0.0,0.028575652634186093,-0.1111111111111111,0.5,0.0,0.0,0.0,0.0,0.014527027027027054
Bee,Texas,48025,578,0.0036057751151566736,0.0,0.020888862200000923,-0.009433962264150943,0.3333333333333333,0.0,0.0,0.0,0.004293535323233851,0.01182598954443612
Pontotoc,Oklahoma,40123,610,0.003604564049922882,0.0,0.04619069108213602,-0.043478260869565216,1.0,0.0,0.0,0.0,0.0,0.003704157978658153
Grady,Oklahoma,40051,633,0.0036009960226167244,0.0,0.030908110726338058,-0.005434782608695652,0.5,0.0,0.0,0.0,0.002187228268659284,0.007380319148936154
Marengo,Alabama,01091,590,0.003592942471433807,0.0,0.02735572984410199,-0.02127659574468085,0.5,0.0,0.0,0.0,0.005723392461197348,0.012792397660818676
Colquitt,Georgia,13071,628,0.0035873704100335057,0.0,0.019275675800962264,-0.037037037037037035,0.3333333333333333,0.0,0.0,0.0,0.007921849478577712,0.016134217400040177
Chambers,Alabama,01017,620,0.0035855788434780503,0.0,0.024179693422775816,-0.041666666666666664,0.5,0.0,0.0,0.0,0.007716727716727723,0.01380225746917374
Lowndes,Alabama,01085,618,0.003584329986646308,0.0,0.024207770742219838,-0.038461538461538464,0.5,0.0,0.0,0.0,0.0,0.017639553429027097
Northumberland,Pennsylvania,42097,625,0.0035801997704897636,0.0,0.009963089340406062,-0.009433962264150943,0.10909090909090909,0.0,0.0,0.003054989816700611,0.008772378516624043,0.018518518518518517
Osage,Oklahoma,40113,627,0.003575047483328552,0.0,0.04322806665170655,-0.02040816326530612,1.0,0.0,0.0,0.0,0.0,0.007283359914938808
Montgomery,Arkansas,05097,560,0.0035730094321437217,0.0,0.016630808755680578,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.018198653198653183
Sullivan,Tennessee,47163,638,0.003568434920701233,0.0,0.04076015644863028,-0.009708737864077669,1.0,0.0,0.0,0.0017204310615067044,0.004420723718687773,0.00789051817624593
St. Bernard,Louisiana,22087,637,0.003568005063975474,0.0,0.048018664143179506,-0.10526315789473684,1.0,0.0,0.0,0.0,0.0026508530401744977,0.007652277641094444
Brunswick,North Carolina,37019,638,0.0035674856089945336,0.0,0.041424396058283096,0.0,1.0,0.0,0.0,0.0,0.004212362911266204,0.0077818428184281835
DeWitt,Texas,48123,547,0.003563402590207362,0.0,0.019920170817148614,-0.04411764705882353,0.25,0.0,0.0,0.0,0.003040559598352805,0.013157894736842105
Shoshone,Idaho,16079,527,0.003560192395350445,0.0,0.01925691640090298,0.0,0.3333333333333333,0.0,0.0,0.0,0.002116402116402297,0.021600370027752076
Sedgwick,Kansas,20173,633,0.003556331470429666,0.0,0.04235570397809534,-0.0005242463958060288,1.0,0.0,0.0,0.0003677822728944465,0.004407456502127131,0.008036980107990015
West Baton Rouge,Louisiana,22121,633,0.003547140403832646,0.0,0.0411473046073609,-0.1111111111111111,1.0,0.0,0.0,0.0,0.002067183462532476,0.016234796404019033
Iron,Wisconsin,55051,562,0.0035390412805072183,0.0,0.031428258933619384,0.0,0.5,0.0,0.0,0.0,0.0,0.008558558558557944
Surry,Virginia,51181,575,0.003538955197674178,0.0,0.045180670259013005,-0.04,1.0,0.0,0.0,0.0,0.0,0.0
Jefferson,Alabama,01073,639,0.003535821306507204,0.0,0.023383761944697826,-0.0057306590257879654,0.5,0.0,0.0,0.00237007681860623,0.005817324869997196,0.009399038461538467
Meriwether,Georgia,13199,628,0.0035352831346811995,0.0,0.01431026895643777,-0.07692307692307693,0.15384615384615385,0.0,0.0,0.0,0.009281801582471104,0.02702702702702703
Grant,Kentucky,21081,624,0.0035316386179085483,0.0,0.045606825285278645,-0.025,1.0,0.0,0.0,0.0,0.0,0.003967849532104144
Starke,Indiana,18149,628,0.0035191448650918407,0.0,0.041195300858427084,-0.019230769230769232,1.0,0.0,0.0,0.0,0.003658740091781419,0.00986701611337604
Fannin,Texas,48147,593,0.003517521081891031,0.0,0.018769317289121675,-0.01818181818181818,0.3076923076923077,0.0,0.0,0.0,0.00670246085011186,0.01700891127469972
Woodford,Illinois,17203,623,0.0035162134081262184,0.0,0.04502303876926656,-0.013513513513513514,1.0,0.0,0.0,0.0,0.003287984258299312,0.007724407737448374
Jim Wells,Texas,48249,601,0.0035132238817795025,0.0,0.0411560849721605,-0.024390243902439025,1.0,0.0,0.0,0.0,0.0058823529411764705,0.011363636363636364
Coryell,Texas,48099,606,0.0035123190609826307,0.0,0.041691031407007174,0.0,1.0,0.0,0.0,0.0,0.0034812907135282536,0.007143338499898915
Panola,Texas,48365,607,0.003510611742668363,0.0,0.020645003475025573,-0.17391304347826086,0.2,0.0,0.0,0.0,0.007745454545454536,0.02369791666666664
Berrien,Michigan,26021,631,0.003510245811448053,0.0,0.01873381585764388,-0.009259259259259259,0.3333333333333333,0.0,0.0,0.0015810286559881617,0.0065919578114700065,0.011764705882352941
Kennebec,Maine,23011,632,0.003508622357181121,0.0,0.027226253070297843,0.0,0.5,0.0,0.0,0.0,0.002313218390804597,0.0064985100042570815
Yell,Arkansas,05149,616,0.0035068881049542416,0.0,0.04193194542261236,-0.08333333333333333,1.0,0.0,0.0,0.0,0.003092083882930932,0.010432900432900433
Wabash,Indiana,18169,624,0.0035062599808960327,0.0,0.04117834412880642,0.0,1.0,0.0,0.0,0.0,0.0031174342898480853,0.007641229510558007
Benzie,Michigan,26019,555,0.003503750501198936,0.0,0.04437936044734014,-0.006622516556291391,1.0,0.0,0.0,0.0,0.0,0.008666061705989103
Suffolk city,Virginia,51800,631,0.0034986225631661334,0.0,0.018630044529268586,-0.1111111111111111,0.3333333333333333,0.0,0.0,0.0015082990572562152,0.006185567010309278,0.013701201201201201
Ozaukee,Wisconsin,55089,633,0.0034977097508254273,0.0,0.04003318250134441,-0.2857142857142857,0.6666666666666666,0.0,0.0,0.0,0.0021729262651417813,0.006364379084967314
Big Horn,Montana,30003,588,0.0034963104409583756,0.0,0.028295067463759916,-0.14285714285714285,0.5,0.0,0.0,0.0,0.003266972398422769,0.011794232583209784
Stoddard,Missouri,29207,612,0.003493416134884288,0.0,0.025348406796730737,-0.09090909090909091,0.3333333333333333,0.0,0.0,0.0,0.0,0.009727011039762102
Lake,Ohio,39085,635,0.003490793127298173,0.0,0.02641410232739121,-0.02631578947368421,0.5,0.0,0.0,0.00044717748448372093,0.006548148655122854,0.011557682697112971
Rusk,Texas,48401,597,0.003488626648871034,0.0,0.025755591409405445,0.0,0.5,0.0,0.0,0.0,0.0061507484233720815,0.011494252873563218
Toole,Montana,30101,536,0.0034873122158732106,0.0,0.031676485072033266,0.0,0.5,0.0,0.0,0.0,0.0,0.0
New Kent,Virginia,51127,614,0.003480477486655121,0.0,0.08330605829178943,-0.3333333333333333,2.0,0.0,0.0,0.0,0.0,0.0
Cumberland,New Jersey,34011,632,0.0034799692857938828,0.0,0.04009005527738912,-0.025,1.0,0.0,0.0,0.00213562780823046,0.005404675930991721,0.009274731900598639
Pasquotank,North Carolina,37139,632,0.003479063246389712,0.0,0.018718583286359818,-0.030303030303030304,0.25,0.0,0.0,0.0,0.0032128233296714243,0.01513203214695749
St. Mary's,Maryland,24037,630,0.0034764473063617785,0.0,0.049234400097919136,-0.5,1.0,0.0,0.0,0.0,0.006142590405060399,0.014195171026156932
Sharkey,Mississippi,28125,593,0.00347162823505862,0.0,0.029490028575757096,0.0,0.5,0.0,0.0,0.0,0.0,0.0
Cleburne,Arkansas,05023,622,0.0034701375313814023,0.0,0.041097922645727925,-0.08333333333333333,1.0,0.0,0.0,0.0,0.005199846762865527,0.01146301849075458
Danville city,Virginia,51590,611,0.00346819976385492,0.0,0.019074939630806195,-0.045454545454545456,0.3333333333333333,0.0,0.0,0.0,0.007633587786259542,0.013986697965571206
Cherokee,South Carolina,45021,619,0.0034664455481978615,0.0,0.018874159592411444,-0.017543859649122806,0.3333333333333333,0.0,0.0,0.000574052812858783,0.006964006259780912,0.013717656012176564
Washington,Maryland,24043,631,0.0034647569800725702,0.0,0.04749141773890195,-0.5,1.0,0.0,0.0,0.0016260162601626016,0.004901960784313725,0.00892928326556645
Richland,Illinois,17159,559,0.003463585357086198,0.0,0.02576251122086377,-0.05555555555555555,0.5,0.0,0.0,0.0,0.0035694801652248445,0.012379679144385085
Nicollet,Minnesota,27103,635,0.003462541491265813,0.0,0.026470099668435654,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.00732810286586029
Kenedy,Texas,48261,289,0.0034602076124567475,0.0,0.0587216704099555,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Grady,Georgia,13131,621,0.003458104285639676,0.0,0.026396016367761177,-0.05555555555555555,0.5,0.0,0.0,0.0,0.005128205128205128,0.015384615384615385
Gila,Arizona,04007,614,0.003456158122666793,0.0,0.016383658206874815,-0.04568527918781726,0.25,0.0,0.0,0.00197438330170778,0.0078932178932179,0.015561917701863355
Clarion,Pennsylvania,42031,619,0.0034531057006048104,0.0,0.04132405158748768,-0.00425531914893617,1.0,0.0,0.0,0.0,0.0043411330049261156,0.008518290429855899
Bingham,Idaho,16011,623,0.0034467371966466595,0.0,0.04253402695976123,-0.011494252873563218,1.0,0.0,0.0,0.0,0.003980901789666731,0.007194244604316547
Lincoln,Kentucky,21137,616,0.0034448771551740605,0.0,0.02309200309527549,0.0,0.5,0.0,0.0,0.0,0.003446843853820598,0.017160262983292117
Lewis,Tennessee,47101,569,0.003439083496112404,0.0,0.04352994856406945,0.0,1.0,0.0,0.0,0.0,0.0,0.007694950188938534
Kemper,Mississippi,28069,612,0.003432237213012273,0.0,0.021834283810573177,-0.0625,0.25,0.0,0.0,0.0,0.0,0.011949006050129538
Mills,Texas,48333,500,0.0034310352498348223,0.0,0.026384664878399876,0.0,0.5,0.0,0.0,0.0,0.0,0.012621252204585287
Wyoming,Pennsylvania,42131,617,0.003430334229708585,0.0,0.022719712980370527,-0.1111111111111111,0.3333333333333333,0.0,0.0,0.0,0.005524657026325539,0.008281514980214783
Adams,Indiana,18001,630,0.0034281453143176735,0.0,0.041965755126858954,-0.005714285714285714,1.0,0.0,0.0,0.0,0.0026254148767991944,0.006819444444444432
Wilcox,Alabama,01131,577,0.0034267948815303313,0.0,0.032308696649823804,-0.16666666666666666,0.5,0.0,0.0,0.0,0.0,0.008726433243555203
Stafford,Kansas,20185,434,0.003425010786551977,0.0,0.0483779222927703,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Douglas,Missouri,29067,539,0.003423524226557218,0.0,0.02775117004178977,0.0,0.5185185185185185,0.0,0.0,0.0,0.0,0.01788961038961038
Spalding,Georgia,13255,632,0.0034218549711981156,0.0,0.0122937652806597,-0.05,0.18181818181818182,0.0,0.0,0.003055816135084428,0.008764302059496566,0.016590909090909083
Haralson,Georgia,13143,626,0.0034198351245249047,0.0,0.014818770646408108,-0.0051813471502590676,0.2,0.0,0.0,0.0,0.006945784294809956,0.01781763590391909
Prairie,Arkansas,05117,574,0.0034196163412222313,0.0,0.031309663376044794,-0.05,0.5,0.0,0.0,0.0,0.0,0.014358178053830233
Renville,North Dakota,38075,518,0.0034159613011088847,0.0,0.04638337870697064,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Wilson,Kansas,20205,538,0.0034157915296645167,0.0,0.03600401575522204,0.0,0.75,0.0,0.0,0.0,0.0,0.0
Stephens,Texas,48429,514,0.0034066584153561283,0.0,0.025923240402791817,-0.009523809523809525,0.5,0.0,0.0,0.0,0.0,0.01157246376811579
Oglethorpe,Georgia,13221,620,0.003402241478639521,0.0,0.04197032769741576,-0.07142857142857142,1.0,0.0,0.0,0.0,0.0,0.006641041078127154
Patrick,Virginia,51141,600,0.0034010412244239343,0.0,0.02186253293379492,-0.09090909090909091,0.4,0.0,0.0,0.0,0.0,0.01497275527126269
Finney,Kansas,20055,623,0.0034010083874990646,0.0,0.05573784418598353,-0.047619047619047616,1.375,0.0,0.0,0.0,0.0,0.00509166394551475
Osage,Kansas,20139,613,0.003399470753590245,0.0,0.05708030228182598,-0.0072992700729927005,1.4,0.0,0.0,0.0,0.0,0.0
Fayette,Illinois,17051,614,0.003397532293287918,0.0,0.04526334944472605,-0.004291845493562232,1.0,0.0,0.0,0.0,0.0,0.006928825451749328
Trinity,Texas,48455,616,0.0033942076189278107,0.0,0.017174991853767297,0.0,0.2,0.0,0.0,0.0,0.0,0.016229005598507065
