county,state,fips,n_daily_points,n_ma_points,mean_pih,median_pih,std_pih,min_pih,max_pih,percentile_25,percentile_75,percentile_95,pih_range_lower,pih_range_upper,pih_iqr
Porter,IN,18127,511,505,0.0628739664066898,0.0496058329094342,0.03973339143095318,0.0,0.20881816748074006,0.03683218822519764,0.08907534065165182,0.12826221857618686,0.03683218822519764,0.08907534065165182,0.05224315242645418
Kay,OK,40071,511,505,0.06275440298156112,0.042033363545390744,0.11700093456102054,0.0,0.8677710441607814,0.0,0.07421222518884645,0.1616955709653437,0.0,0.07421222518884645,0.07421222518884645
Oneida,WI,55085,511,505,0.06274230478678451,0.05982692602377574,0.06544767681906344,0.0,0.2227578996983932,0.0,0.12176349937062815,0.17768743493452363,0.0,0.12176349937062815,0.12176349937062815
Polk,TX,48373,511,505,0.06237443733594028,0.021038933685239913,0.14632172374142371,0.0,1.3205544279399049,0.0,0.08116193254626865,0.16023466765784972,0.0,0.08116193254626865,0.08116193254626865
Miami,OH,39109,511,505,0.06206287669774652,0.059307007540887954,0.04730289867235343,0.0,0.27739423305148175,0.029826492516328462,0.0855442796832975,0.13031449138497977,0.029826492516328462,0.0855442796832975,0.05571778716696904
Jim Wells,TX,48249,511,505,0.06204913785770794,0.044133816515468945,0.07581501710577426,0.0,0.3702579434820695,0.0,0.0882316564012077,0.21710576850094462,0.0,0.0882316564012077,0.0882316564012077
Burlington,NJ,34005,511,505,0.06198043532697787,0.052744667438844726,0.03356968342722395,0.0,0.15331110987635352,0.03894575108226649,0.0828960648799677,0.12364113040681989,0.03894575108226649,0.0828960648799677,0.04395031379770121
Towns,GA,13281,511,505,0.06192586637668434,0.0,0.11989410560120307,0.0,0.6478665484839373,0.0,0.09970594966671144,0.2991662332582339,0.0,0.09970594966671144,0.09970594966671144
Lewis And Clark,MT,30049,511,505,0.06187945306903833,0.042165656622470245,0.08741105655453016,0.0,0.6752213348259001,0.0,0.07715417376560309,0.18012202263745286,0.0,0.07715417376560309,0.07715417376560309
Lawrence,KY,21127,511,505,0.06172773206452805,0.011366403014076126,0.07419127368325283,0.0,0.26458221483937044,0.0,0.11654326448850137,0.21001098118347228,0.0,0.11654326448850137,0.11654326448850137
Lawrence,PA,42073,511,505,0.061648941606473974,0.04299869080154948,0.06973413495365706,0.0,0.3840210311329614,0.020181358091029278,0.0786028812941639,0.20890895126166523,0.020181358091029278,0.0786028812941639,0.05842152320313462
Navajo,AZ,04017,511,505,0.06154699048310602,0.055564428376508004,0.04556885720343,0.0,0.26454719160541806,0.036749963231135475,0.07918883319631606,0.1382907605102575,0.036749963231135475,0.07918883319631606,0.042438869965180585
Grand Forks,ND,38035,511,505,0.061378698871403854,0.05298972866039436,0.06637572571696676,0.0,0.4736197633459898,0.021050359197953863,0.07783576157750231,0.19045535065056257,0.021050359197953863,0.07783576157750231,0.05678540237954845
San Mateo,CA,06081,511,505,0.06135419078555562,0.05946955190962908,0.019730795677070905,0.027031111001512464,0.12205691276512246,0.04699033720685075,0.07183180321602738,0.10759902366608236,0.04699033720685075,0.07183180321602738,0.024841466009176624
Clermont,OH,39025,511,505,0.06121995209690992,0.05204371278615577,0.04947916656946281,0.0,0.30640473252365236,0.03020374919836973,0.07194955014864568,0.16403725555949758,0.03020374919836973,0.07194955014864568,0.041745800950275955
Ben Hill,GA,13017,511,505,0.06109272630766794,0.0,0.08883709555663598,0.0,0.36768289776729396,0.0,0.09441815182990985,0.2614968142881396,0.0,0.09441815182990985,0.09441815182990985
Lake,OH,39085,511,505,0.06102848666426419,0.056266508972218986,0.03415768799798091,0.0,0.16064149625912458,0.03698333013220425,0.07616986931986822,0.13153891119597785,0.03698333013220425,0.07616986931986822,0.03918653918766397
Polk,MO,29167,511,505,0.06086870849050145,0.0624573791460948,0.05647007449467849,0.0,0.22476210822245996,0.0,0.10385679653589326,0.15402330351993013,0.0,0.10385679653589326,0.10385679653589326
Johnston,NC,37101,511,505,0.06068279104608628,0.05517468191814573,0.026282887503362294,0.021603380566625842,0.17121470693651214,0.04221529300754714,0.07255535623996519,0.11403795254917048,0.04221529300754714,0.07255535623996519,0.03034006323241805
Lafourche,LA,22057,511,505,0.06060678993100494,0.055965271632919575,0.0457686344370389,0.0,0.2007606537394535,0.025677434643041758,0.0812645165600465,0.15627731598882438,0.025677434643041758,0.0812645165600465,0.055587081917004746
Jefferson,CO,08059,511,505,0.06057937561204951,0.05361825942228877,0.027588544479403457,0.023562061060139434,0.1347255942576188,0.03861126777421154,0.07139416959303625,0.11991116174772425,0.03861126777421154,0.07139416959303625,0.03278290181882471
Walton,GA,13297,511,505,0.060539163228981695,0.0512978134950089,0.0490565090876682,0.0,0.2571127661105607,0.02782252737635606,0.08437490257347928,0.170930713955412,0.02782252737635606,0.08437490257347928,0.05655237519712322
Sierra,NM,35051,511,505,0.06053834097616768,0.0,0.3008408280931158,0.0,3.033478178306204,0.0,0.0,0.14481397834266513,0.0,0.0,0.0
Sonoma,CA,06097,511,505,0.060406474410187816,0.05159272014429888,0.03338927314711284,0.0,0.179562206856221,0.041189905163810374,0.06682324643851348,0.1427771163497632,0.041189905163810374,0.06682324643851348,0.025633341274703104
Warren,NJ,34041,511,505,0.06032630312880524,0.04956999702606867,0.0567463199209167,0.0,0.22553720736881128,0.0,0.10424882014341906,0.18183944921897185,0.0,0.10424882014341906,0.10424882014341906
Wilkes,NC,37193,511,505,0.06028193014835629,0.047831964562305186,0.06414574384800761,0.0,0.38762965092641305,0.020981332477491652,0.08054579294688569,0.18687484612250493,0.020981332477491652,0.08054579294688569,0.05956446046939404
Letcher,KY,21133,511,505,0.06025794301671349,0.009293178905066257,0.09397742455031677,0.0,0.4862728350009459,0.0,0.10101049284407382,0.22215969247089645,0.0,0.10101049284407382,0.10101049284407382
Harvey,KS,20079,511,505,0.060240186124457445,0.05208594879992485,0.06992354849916356,0.0,0.3893184472412264,0.0,0.09570517334854187,0.1728100440388802,0.0,0.09570517334854187,0.09570517334854187
Arapahoe,CO,08005,511,505,0.0602391745140127,0.05596366632654463,0.020495225239022006,0.03170210548187052,0.10655987147280496,0.041951952254873984,0.0759481761216282,0.09646223037042274,0.041951952254873984,0.0759481761216282,0.033996223866754216
Ulster,NY,36111,511,505,0.06009057941812687,0.0337517278490338,0.06812143634221576,0.0,0.322869788416121,0.022509433222222455,0.07111055725887802,0.21687270395451683,0.022509433222222455,0.07111055725887802,0.04860112403665556
Bennington,VT,50003,511,505,0.05996814694460248,0.0,0.26039345155502647,0.0,2.0498976270947358,0.0,0.04021338883028047,0.11237930940838176,0.0,0.04021338883028047,0.04021338883028047
Stephens,GA,13257,490,484,0.05969517717080281,0.019843296283056838,0.09735015779484511,0.0,0.750268771232011,0.0,0.08191461629344664,0.22819939178683687,0.0,0.08191461629344664,0.08191461629344664
Marshall,IN,18099,511,505,0.05962778089816021,0.044776154628196785,0.07388202354674997,0.0,0.3839487113371308,0.0,0.08792011135633228,0.1861991885995357,0.0,0.08792011135633228,0.08792011135633228
Yankton,SD,46135,511,505,0.05960482705962821,0.02210199440868856,0.11024789802157989,0.0,0.911469872407611,0.0,0.09245127855995112,0.1511555088224546,0.0,0.09245127855995112,0.09245127855995112
Mason,MI,26105,511,505,0.0595466816846869,0.024067631960223275,0.08156061761933617,0.0,0.4748619966293397,0.0,0.08569267523960278,0.23495392594721487,0.0,0.08569267523960278,0.08569267523960278
Riley,KS,20161,511,505,0.05930100030583932,0.03232945761107946,0.07052308994555656,0.0,0.38238685633112385,0.0,0.09326421113193882,0.20315328926013365,0.0,0.09326421113193882,0.09326421113193882
Story,IA,19169,511,505,0.05861880500907135,0.0444762320154349,0.05689652997991773,0.0,0.30112872857327616,0.01213316039274708,0.08834381994866201,0.1671990587499901,0.01213316039274708,0.08834381994866201,0.07621065955591494
Richland,SC,45079,511,505,0.058491991187780486,0.048264676381714014,0.03591097530750315,0.0,0.19593980147342754,0.03478849144698711,0.08095866198347099,0.11395454351146127,0.03478849144698711,0.08095866198347099,0.046170170536483875
Giles,VA,51071,511,505,0.058381256307211415,0.0,0.09227265117422243,0.0,0.4369133316222156,0.0,0.08529767811392926,0.29102379307903403,0.0,0.08529767811392926,0.08529767811392926
Chowan,NC,37041,511,505,0.05836682892918375,0.0,0.07380058997453824,0.0,0.2906732245966474,0.0,0.11492319042295555,0.18724577379561638,0.0,0.11492319042295555,0.11492319042295555
Beaufort,SC,45013,511,505,0.05820351654459679,0.05470058058151334,0.053690859272328965,0.0,0.31867166957133897,0.016538580428557607,0.08324508832989272,0.13888166930678397,0.016538580428557607,0.08324508832989272,0.06670650790133512
Marin,CA,06041,511,505,0.05809020671783671,0.050197397782469136,0.04501909564623255,0.0,0.23285879604564355,0.03196056646369183,0.07353410591632215,0.14768883217160564,0.03196056646369183,0.07353410591632215,0.041573539452630315
Fayette,PA,42051,511,505,0.05805274618081969,0.052744326804743655,0.04367480136075178,0.0,0.20119229044787254,0.029927114558072187,0.07782706274571942,0.1390657017402921,0.029927114558072187,0.07782706274571942,0.04789994818764723
Skagit,WA,53057,511,505,0.057952707700753614,0.052690338617774155,0.04838185132139698,0.0,0.28454209513309264,0.03281918280253084,0.06917434994600151,0.1625052772760757,0.03281918280253084,0.06917434994600151,0.03635516714347067
Dearborn,IN,18029,511,505,0.05787884868917756,0.05528792633805678,0.04812513940663882,0.0,0.21336048114908493,0.0,0.09287751732612282,0.1451280169231512,0.0,0.09287751732612282,0.09287751732612282
Charles,MD,24017,511,505,0.05786571940163777,0.04393601261393658,0.09224718768431621,0.0,1.1532375306805842,0.034961166337257744,0.05676070657047534,0.11313983847544216,0.034961166337257744,0.05676070657047534,0.021799540233217597
Lumpkin,GA,13187,511,505,0.05761411950072028,0.0,0.09654329839990947,0.0,0.4971934662017282,0.0,0.09453044582875482,0.2635995223320826,0.0,0.09453044582875482,0.09453044582875482
Wilkes,GA,13317,511,505,0.05761263815345487,0.0,0.11558416635940301,0.0,0.555331424772481,0.0,0.07719753638060538,0.2942981690539671,0.0,0.07719753638060538,0.07719753638060538
Anchorage Municipality,AK,02020,511,505,0.05732625850882673,0.04713427618699595,0.04280878512211551,0.019792956054071473,0.27387718250382165,0.029498868899698296,0.06491188168077547,0.1336049157052043,0.029498868899698296,0.06491188168077547,0.03541301278107717
Beckham,OK,40009,497,491,0.05730392075020091,0.0,0.0900082284468663,0.0,0.6226636258835688,0.0,0.08538391735144624,0.2437069698432886,0.0,0.08538391735144624,0.08538391735144624
Chautauqua,NY,36013,511,505,0.057297987643053064,0.04875762777432578,0.06298798843485516,0.0,0.309264673488573,0.0,0.09208988674575633,0.1894400867987782,0.0,0.09208988674575633,0.09208988674575633
Carter,TN,47019,511,505,0.05716134130389839,0.048529389811125256,0.055096502427460524,0.0,0.2755876381156289,0.0,0.08434699219599066,0.15802380583794653,0.0,0.08434699219599066,0.08434699219599066
Douglas,KS,20045,511,505,0.05699137918597048,0.046963978542868705,0.05397964059908124,0.0,0.3103216158268967,0.023761416015910513,0.06910765612596335,0.18079836251964476,0.023761416015910513,0.06910765612596335,0.04534624011005284
Laclede,MO,29105,511,505,0.056921799676254395,0.04997091864847376,0.06602645736313055,0.0,0.34154354125398234,0.0,0.06967735116219269,0.21222647402721614,0.0,0.06967735116219269,0.06967735116219269
St. Johns,FL,12109,511,505,0.05685188005240154,0.046768263560943366,0.03579435325290211,0.01777268724526299,0.1953823830636415,0.03567109129127298,0.06439506432482998,0.13551043883127292,0.03567109129127298,0.06439506432482998,0.028723973033557004
Coffee,AL,01031,511,505,0.056777435150426936,0.04970098619728639,0.0666551307810572,0.0,0.43406524219851755,0.0,0.08606836141730975,0.171465952335387,0.0,0.08606836141730975,0.08606836141730975
Fulton,NY,36035,511,505,0.056638296224602834,0.022002699038141015,0.14512410842819806,0.0,1.0206921502209971,0.0,0.039935434618047924,0.2237314703673345,0.0,0.039935434618047924,0.039935434618047924
Cherokee,OK,40021,511,505,0.05644592191314467,0.029432825079975047,0.0762440978899547,0.0,0.39224224545023617,0.0,0.08243032437470722,0.23235859975503073,0.0,0.08243032437470722,0.08243032437470722
Kitsap,WA,53035,511,505,0.056335283631604956,0.05502817948881968,0.030575048657501745,0.0,0.12713263893890542,0.04534394466928565,0.07193511073394285,0.11459852283344436,0.04534394466928565,0.07193511073394285,0.026591166064657196
Wayne,MS,28153,511,505,0.05606846517092342,0.0,0.13691058403452022,0.0,1.0347262422033512,0.0,0.06674467050705503,0.2662028696917759,0.0,0.06674467050705503,0.06674467050705503
Clay,KY,21051,511,505,0.056053922956325414,0.036674878330961884,0.07969849643165243,0.0,0.5088509995903218,0.0,0.08598099797128066,0.18862026594381254,0.0,0.08598099797128066,0.08598099797128066
Mcdowell,WV,54047,511,505,0.05593714567641851,0.0,0.0858284279787428,0.0,0.44556000905851084,0.0,0.08989340672096116,0.2603752259201586,0.0,0.08989340672096116,0.08989340672096116
Kershaw,SC,45055,511,505,0.05592459519454905,0.05246310278356494,0.04582137075328471,0.0,0.25268002358913444,0.022911581857076712,0.07609151387129517,0.14889517208262992,0.022911581857076712,0.07609151387129517,0.05317993201421846
Peach,GA,13225,511,505,0.05586696067339723,0.0,0.1180387210997205,0.0,0.9294016867373982,0.0,0.07579046670894973,0.2277246502020945,0.0,0.07579046670894973,0.07579046670894973
Whatcom,WA,53073,511,505,0.05580866616313094,0.05516841183658557,0.03851608802550692,0.0,0.16925237239766405,0.028078631117652846,0.07905959674317334,0.1256397855463308,0.028078631117652846,0.07905959674317334,0.05098096562552049
Butler,PA,42019,511,505,0.055796845777879106,0.050427570256177036,0.04618136081802338,0.0,0.233962953691443,0.030429976531780176,0.06250829714409839,0.17418876688384088,0.030429976531780176,0.06250829714409839,0.03207832061231822
Aiken,SC,45003,511,505,0.05576909783019122,0.05051121525793951,0.047340062032405365,0.0,0.21627781872937452,0.021746980052801956,0.0737322776084427,0.14982781519761992,0.021746980052801956,0.0737322776084427,0.05198529755564074
Carteret,NC,37031,511,505,0.055763837937597684,0.041808781573794696,0.07509802662185441,0.0,0.44129474583686895,0.0,0.06770372764899654,0.2234130689505507,0.0,0.06770372764899654,0.06770372764899654
Coahoma,MS,28027,343,337,0.05564140369649045,0.046947030169584666,0.0644801376736834,0.0,0.27147449630746895,0.0,0.08046416395699618,0.2076813405249532,0.0,0.08046416395699618,0.08046416395699618
Adams,PA,42001,511,505,0.05559651701888515,0.047736270524700405,0.054604197217915595,0.0,0.37981594508723526,0.02310513766923083,0.07288104539738552,0.14619150858493277,0.02310513766923083,0.07288104539738552,0.04977590772815469
Chesterfield,SC,45025,511,505,0.055574130802401256,0.040515872451881554,0.053012702027978816,0.0,0.2817540551626838,0.0,0.0906432934953676,0.15248904905684715,0.0,0.0906432934953676,0.0906432934953676
Taney,MO,29213,511,505,0.055395490288798394,0.05501340265972917,0.05547809124317709,0.0,0.27974443977206614,0.0,0.08645969964186183,0.1565500518249185,0.0,0.08645969964186183,0.08645969964186183
Monterey,CA,06053,511,505,0.055274577202876256,0.0522005695719298,0.032379356464008135,0.0,0.1274446753202018,0.036115060526151196,0.07477773290452779,0.10977317664037835,0.036115060526151196,0.07477773290452779,0.03866267237837659
Johnson,KY,21115,511,505,0.05525180675715792,0.0,0.09502358195251122,0.0,0.5173456845637039,0.0,0.079078608705728,0.2739703185269651,0.0,0.079078608705728,0.079078608705728
Atchison,MO,29005,511,505,0.05516762571416992,0.0,0.15169323673259938,0.0,1.044723784165994,0.0,0.0,0.41873113937420325,0.0,0.0,0.0
Warren,OH,39165,511,505,0.055148938108708793,0.0476943998204127,0.03574555820424056,0.0,0.19919399974446123,0.02885816143112773,0.06560853213607111,0.12252441417186667,0.02885816143112773,0.06560853213607111,0.03675037070494338
Haakon,SD,46055,511,505,0.055134587168437464,0.0,0.1492043061657743,0.0,0.9088548049986641,0.0,0.0,0.4456501532173842,0.0,0.0,0.0
Outagamie,WI,55087,511,505,0.05504612522898817,0.0481176664058639,0.039308341161575104,0.0,0.19151119647101167,0.03135727902897823,0.06929540264901722,0.13378579671986243,0.03135727902897823,0.06929540264901722,0.03793812362003899
Emporia City,VA,51595,511,505,0.05471022502844328,0.0,0.12875903079509943,0.0,1.008478004919096,0.0,0.0,0.28972317156261895,0.0,0.0,0.0
Alamosa,CO,08003,511,505,0.05469201931049244,0.05107119432138834,0.06332516209784712,0.0,0.27783013959290986,0.0,0.0943056798053079,0.18228933323381616,0.0,0.0943056798053079,0.0943056798053079
Churchill,NV,32001,511,505,0.05460707022727333,0.0,0.09549955709686905,0.0,0.8366987422061839,0.0,0.07594655681438782,0.20667556670395412,0.0,0.07594655681438782,0.07594655681438782
Wise,VA,51195,511,505,0.05456522012613158,0.04039551355505698,0.07341726010699565,0.0,0.6612270825354605,0.0,0.08679117773335566,0.18358309990923624,0.0,0.08679117773335566,0.08679117773335566
Monroe,AL,01099,511,505,0.05453615407103897,0.0,0.15078757325882933,0.0,1.4846516077542857,0.0,0.06324628860780604,0.21655801431109087,0.0,0.06324628860780604,0.06324628860780604
Franklin,TN,47051,511,505,0.054378428640699986,0.05341215685024653,0.04803193779371977,0.0,0.20744214835550476,0.0,0.08334735761549618,0.1484974537190155,0.0,0.08334735761549618,0.08334735761549618
Chaves,NM,35005,511,505,0.05432304407515781,0.04559191129566319,0.05439679688852068,0.0,0.31214663895985945,0.0,0.0806590286323791,0.13785701851584384,0.0,0.0806590286323791,0.0806590286323791
Wythe,VA,51197,511,505,0.054289346685057804,0.05205270495673794,0.06730183743496504,0.0,0.40525138682201306,0.0,0.07721229012645334,0.1730136720055869,0.0,0.07721229012645334,0.07721229012645334
Bucks,PA,42017,511,505,0.05422637669493644,0.05517677192226522,0.029661472498566425,0.0,0.1783641236775533,0.040225720644915884,0.06440030619159066,0.11402950496322828,0.040225720644915884,0.06440030619159066,0.02417458554667478
St. Tammany,LA,22103,511,505,0.05418584193395988,0.04231037345590995,0.03856108436336939,0.0,0.17662972131623045,0.03211103440817793,0.0691976969182987,0.14707193714263087,0.03211103440817793,0.0691976969182987,0.03708666251012077
Grafton,NH,33009,511,505,0.05413589591372165,0.05158387879365537,0.04896321579078654,0.0,0.18198241975946786,0.0,0.09318059376749079,0.12942398071812808,0.0,0.09318059376749079,0.09318059376749079
Orleans,LA,22071,511,505,0.05396529713414342,0.04276448021031749,0.028478207879086514,0.0,0.15239521068493328,0.0342776503702314,0.06703054178175559,0.11777203042279936,0.0342776503702314,0.06703054178175559,0.03275289141152419
Garvin,OK,40049,511,505,0.053953542895702734,0.0,0.13824805264578438,0.0,0.6093155989781075,0.0,0.015720874218539082,0.4578550776415779,0.0,0.015720874218539082,0.015720874218539082
Walton,FL,12131,511,505,0.05373720469488908,0.03912534350206202,0.06905860806861891,0.0,0.3870416315953121,0.0,0.06917132771707506,0.19874250795914983,0.0,0.06917132771707506,0.06917132771707506
Worcester,MA,25027,511,505,0.053590830841735604,0.045847207132588365,0.032113580469131854,0.0,0.22045444926480506,0.03376957974460871,0.06615188284348461,0.10740715494138696,0.03376957974460871,0.06615188284348461,0.0323823030988759
Sevier,TN,47155,511,505,0.05358093664040863,0.04185740941852262,0.049662798410243056,0.0,0.27391793099544703,0.025137529690690857,0.06717431025519835,0.1779024503366042,0.025137529690690857,0.06717431025519835,0.04203678056450749
Hamilton,KS,20075,504,498,0.05352580270311038,0.0,0.31331463770253437,0.0,2.7728827134026197,0.0,0.0,0.0,0.0,0.0,0.0
Duplin,NC,37061,511,505,0.05348827906197163,0.043667448325742285,0.06339164669993384,0.0,0.2958359543399006,0.0,0.07245328282193644,0.22737316704322624,0.0,0.07245328282193644,0.07245328282193644
Pend Oreille,WA,53051,511,505,0.05343472052247255,0.0,0.25015176761975144,0.0,2.5973781429032408,0.0,0.0,0.15857410067671204,0.0,0.0,0.0
Pinal,AZ,04021,511,505,0.0531239485489348,0.0517459739475146,0.02036307728333744,0.01576254436852086,0.10329351285658528,0.03810283044430218,0.06658125560605643,0.08873729599605845,0.03810283044430218,0.06658125560605643,0.02847842516175425
Wyoming,NY,36121,441,435,0.05302066664845427,0.003092210878974701,0.10141241134832416,0.0,0.7563158862848678,0.0,0.07125883327886043,0.19259556287773036,0.0,0.07125883327886043,0.07125883327886043
Montcalm,MI,26117,511,505,0.05296375916318053,0.04635863912563269,0.054021420208357034,0.0,0.30347145224437166,0.0,0.07938102689592767,0.15841465915154354,0.0,0.07938102689592767,0.07938102689592767
Lenawee,MI,26091,511,505,0.05280865873466253,0.04133997977727382,0.059045013595085814,0.0,0.5061742593609304,0.023255628572527283,0.06915796915213436,0.1376130158739345,0.023255628572527283,0.06915796915213436,0.04590234057960708
Gratiot,MI,26057,511,505,0.05280689093521905,0.04832356683870076,0.06056922555249472,0.0,0.31132274780878777,0.0,0.07859292750226572,0.17518287995402396,0.0,0.07859292750226572,0.07859292750226572
Teton,WY,56039,511,505,0.0528066443304524,0.011475183975718511,0.11989174171164337,0.0,1.1542513512075154,0.0,0.07092125748171198,0.17466622931054032,0.0,0.07092125748171198,0.07092125748171198
Boone,IN,18011,511,505,0.05256517218350782,0.04600565427222255,0.04139531635078521,0.0,0.24407296336037737,0.023802609336241193,0.0817148885619883,0.11607816033983197,0.023802609336241193,0.0817148885619883,0.05791227922574711
Pearl River,MS,28109,511,505,0.05237065861079197,0.029921734803004606,0.060080369027091116,0.0,0.29782107802844404,0.0,0.08756288354334116,0.1728229716493472,0.0,0.08756288354334116,0.08756288354334116
Adams,IN,18001,511,505,0.05232587127997249,0.037463862799581485,0.06853783716280744,0.0,0.5102370683875586,0.0,0.07001391484619092,0.20494213564892239,0.0,0.07001391484619092,0.07001391484619092
Vance,NC,37181,511,505,0.05216437567541731,0.03859261932200751,0.05552166342254425,0.0,0.286039200339212,0.0,0.08056080474557177,0.14872091387623865,0.0,0.08056080474557177,0.08056080474557177
Rockingham,NH,33015,511,505,0.05196392425337106,0.04019570046812808,0.05037782720915391,0.0,0.2736474457530535,0.026086190380285434,0.05919984374874006,0.18087440944125863,0.026086190380285434,0.05919984374874006,0.03311365336845462
Hudson,NJ,34017,511,505,0.051951388913977416,0.048306846414260765,0.031900026944369546,0.0,0.13716898909928701,0.029235183211430406,0.06978951515459951,0.11142731199159338,0.029235183211430406,0.06978951515459951,0.040554331943169104
Grays Harbor,WA,53027,511,505,0.051832948580174044,0.02258354078937865,0.09961039102900725,0.0,0.7646688636072898,0.0,0.057711937771902144,0.14043213016262793,0.0,0.057711937771902144,0.057711937771902144
Lee,IL,17103,511,505,0.051762831889483225,0.020429373781972134,0.06335378605893849,0.0,0.2866138076240243,0.0,0.09081660776575522,0.1790246021107218,0.0,0.09081660776575522,0.09081660776575522
York,ME,23031,511,505,0.05153963778157944,0.04271428653501393,0.040393002235441025,0.0,0.23316924884163887,0.0282735204418821,0.06874165673837886,0.12392887391786835,0.0282735204418821,0.06874165673837886,0.04046813629649676
Huron,OH,39077,511,505,0.05147104611072254,0.048176226939418795,0.054857133510444994,0.0,0.2839582683575876,0.0,0.0751433741226695,0.16369589493871858,0.0,0.0751433741226695,0.0751433741226695
Allegany,NY,36003,511,505,0.05136051771575299,0.027474729518010554,0.07623495561651114,0.0,0.4904452300755454,0.0,0.06187234058792894,0.22126259682280916,0.0,0.06187234058792894,0.06187234058792894
Snohomish,WA,53061,511,505,0.050994011639814166,0.04927746340238977,0.017753054610400405,0.0,0.09689677857651793,0.03463650111626758,0.06487427739620939,0.08095383480327,0.03463650111626758,0.06487427739620939,0.030237776279941814
Columbus,NC,37047,511,505,0.05095283249001806,0.043038542921510325,0.05857485173180377,0.0,0.37207999475351866,0.0,0.07417359515000058,0.14754163752001828,0.0,0.07417359515000058,0.07417359515000058
Obion,TN,47131,511,505,0.050926363270249186,0.040071159932283607,0.06413953406127691,0.0,0.3810055745733738,0.0,0.074730990896539,0.13106864447739802,0.0,0.074730990896539,0.074730990896539
Clinton,OH,39027,511,505,0.05088761631150606,0.030865328160900585,0.0652243802623063,0.0,0.3200678594069944,0.0,0.08271805767053966,0.1740436984493036,0.0,0.08271805767053966,0.08271805767053966
Fond Du Lac,WI,55039,511,505,0.05067377768664671,0.04584464117940334,0.0386534692453098,0.0,0.18540889736362323,0.02147382677423033,0.06721250661539982,0.12781946254075124,0.02147382677423033,0.06721250661539982,0.045738679841169486
Clark,KY,21049,511,505,0.05067197383702641,0.05277933085313679,0.047122016376871655,0.0,0.17481741991320934,0.0,0.08794065171573896,0.13486507523757899,0.0,0.08794065171573896,0.08794065171573896
Nez Perce,ID,16069,511,505,0.05059840221192374,0.03723299459025251,0.06243523093758301,0.0,0.2810187728648657,0.0,0.07075818300153192,0.20194381600198097,0.0,0.07075818300153192,0.07075818300153192
Lexington City,VA,51678,511,505,0.050574059634437826,0.0,0.08265721856335084,0.0,0.39358442764537405,0.0,0.10518799199873877,0.21916858848421064,0.0,0.10518799199873877,0.10518799199873877
Talladega,AL,01121,511,505,0.0505265492536486,0.03821234223338332,0.05122050060159881,0.0,0.20139293624288665,0.0,0.08825091563901939,0.14404567325028506,0.0,0.08825091563901939,0.08825091563901939
Monroe,MI,26115,511,505,0.05041923577751313,0.03768152507580611,0.04642702263666309,0.0,0.23585486556798801,0.025331780345422644,0.06347198753338036,0.14903887942455318,0.025331780345422644,0.06347198753338036,0.038140207187957714
Gloucester,VA,51073,511,505,0.050139076776716786,0.009048525288678796,0.06743802797297468,0.0,0.38466389834902487,0.0,0.08736211618204334,0.1556563948192041,0.0,0.08736211618204334,0.08736211618204334
Lincoln,NM,35027,511,505,0.05005057115099485,0.008400910336517223,0.06668353913633993,0.0,0.44590974656166454,0.0,0.08573914994336333,0.17950093835594189,0.0,0.08573914994336333,0.08573914994336333
Shelby,AL,01117,511,505,0.05001432439752605,0.04209753864461756,0.028782184159061527,0.0,0.1680456527701313,0.029170152525169597,0.06586704668354314,0.10346005689003757,0.029170152525169597,0.06586704668354314,0.036696894158373544
Covington,AL,01039,511,505,0.049962488211116415,0.035686642600431966,0.06536176033489755,0.0,0.3360068709260708,0.0,0.07771857369599364,0.17219795982935693,0.0,0.07771857369599364,0.07771857369599364
Berkshire,MA,25003,511,505,0.049921295472696546,0.03996777312648854,0.06397056276549594,0.0,0.4619619042006852,0.0,0.058178064086550636,0.16657054446289957,0.0,0.058178064086550636,0.058178064086550636
Coffee,TN,47031,511,505,0.04983031029798709,0.037649512542292284,0.07572439840497996,0.0,0.3869511460681026,0.0,0.05474009945000676,0.23046925452171052,0.0,0.05474009945000676,0.05474009945000676
Robeson,NC,37155,511,505,0.04961266965091566,0.04160712984020108,0.03716248260619736,0.0,0.20455245940734912,0.025018577263024373,0.06880431871026656,0.12220590512444776,0.025018577263024373,0.06880431871026656,0.043785741447242184
Montgomery,TN,47125,511,505,0.04955251714067257,0.046172504367695266,0.019630427264862423,0.018339635662884265,0.10710234296989544,0.033934970084567403,0.06084859097692782,0.08906746707678453,0.033934970084567403,0.06084859097692782,0.026913620892360414
Livingston,MO,29117,511,505,0.049507722821629845,0.0,0.087964210870617,0.0,0.45041097406193586,0.0,0.08113420898476427,0.24345784457486583,0.0,0.08113420898476427,0.08113420898476427
Rock,WI,55105,511,505,0.04941603586103739,0.04933011988364201,0.03243677635575212,0.0,0.16036840977165165,0.03089997642594203,0.07229749830021301,0.09620276861314674,0.03089997642594203,0.07229749830021301,0.04139752187427098
Clinton,PA,42035,511,505,0.04925278760913193,0.0,0.1658730409072946,0.0,1.1459450928819837,0.0,0.026767446544530803,0.12851120602768568,0.0,0.026767446544530803,0.026767446544530803
Merced,CA,06047,511,505,0.04920954644892632,0.04408267700259051,0.02764757662090077,0.0,0.1790789631396716,0.030887628087048122,0.05632747590400165,0.11027641226071225,0.030887628087048122,0.05632747590400165,0.02543984781695353
