fips,county,state,cases,deaths,cfr,cfr_percent
31029,Chase,Nebraska,178450,1712,0.009593723732137854,0.9593723732137854
31031,Cherry,Nebraska,133335,2614,0.019604754940563244,1.9604754940563245
31033,Cheyenne,Nebraska,378483,6561,0.0173349925888349,1.73349925888349
31035,Clay,Nebraska,286964,5293,0.018444822347053986,1.8444822347053986
31037,Colfax,Nebraska,601224,7655,0.01273235932031988,1.2732359320319881
31039,Cuming,Nebraska,397173,4841,0.012188643236070931,1.218864323607093
31041,Custer,Nebraska,363698,7000,0.019246737677963584,1.9246737677963583
31043,Dakota,Nebraska,1550751,28166,0.018162812727510736,1.8162812727510735
31045,Dawes,Nebraska,299054,7035,0.023524179579607698,2.35241795796077
31047,Dawson,Nebraska,1138398,11384,0.010000017568548082,1.000001756854808
31049,Deuel,Nebraska,48334,635,0.013137749824140357,1.3137749824140357
31051,Dixon,Nebraska,245183,3323,0.013553141938878308,1.3553141938878308
31053,Dodge,Nebraska,1903942,26023,0.01366795837268152,1.3667958372681521
31055,Douglas,Nebraska,27444368,267422,0.009744148599085976,0.9744148599085977
31057,Dundy,Nebraska,71626,1496,0.02088627034875604,2.088627034875604
31059,Fillmore,Nebraska,202643,4189,0.020671821873935937,2.067182187393594
31061,Franklin,Nebraska,96027,1612,0.016786945338290272,1.6786945338290271
31063,Frontier,Nebraska,84746,418,0.00493238618931867,0.493238618931867
31065,Furnas,Nebraska,197353,1742,0.008826823002437256,0.8826823002437256
31067,Gage,Nebraska,822930,7754,0.009422429611267057,0.9422429611267057
31069,Garden,Nebraska,51215,365,0.007126818314946793,0.7126818314946792
31071,Garfield,Nebraska,67276,715,0.010627861347285808,1.0627861347285807
31073,Gosper,Nebraska,73369,1796,0.024479003393803923,2.4479003393803924
31075,Grant,Nebraska,16959,1489,0.08779998820685182,8.779998820685183
31077,Greeley,Nebraska,85145,555,0.006518292324857596,0.6518292324857596
31079,Hall,Nebraska,3026397,42424,0.014017989047702599,1.40179890477026
31081,Hamilton,Nebraska,384316,6598,0.017168163698623007,1.7168163698623007
31083,Harlan,Nebraska,87844,64,0.0007285642730294614,0.07285642730294614
31085,Hayes,Nebraska,23382,0,0.0,0.0
31087,Hitchcock,Nebraska,103033,1660,0.01611134296778702,1.6111342967787021
31089,Holt,Nebraska,357079,5652,0.015828430123306047,1.5828430123306048
31091,Hooker,Nebraska,21530,948,0.044031583836507196,4.4031583836507195
31093,Howard,Nebraska,222817,4783,0.02146604612753964,2.146604612753964
31095,Jefferson,Nebraska,258345,801,0.0031005051384776173,0.3100505138477617
31097,Johnson,Nebraska,241098,3358,0.013927946312287949,1.3927946312287949
31099,Kearney,Nebraska,258818,1881,0.007267655263544267,0.7267655263544267
31101,Keith,Nebraska,285072,3235,0.011348010327215581,1.134801032721558
31103,Keya Paha,Nebraska,22061,0,0.0,0.0
31105,Kimball,Nebraska,166678,2668,0.01600691153001596,1.6006911530015961
31107,Knox,Nebraska,372198,4372,0.011746436036733136,1.1746436036733137
31109,Lancaster,Nebraska,12536755,92747,0.007398006900509741,0.739800690050974
31111,Lincoln,Nebraska,1581674,24779,0.015666313032900586,1.5666313032900585
31113,Logan,Nebraska,31168,0,0.0,0.0
31115,Loup,Nebraska,16182,0,0.0,0.0
31119,Madison,Nebraska,1743178,16220,0.009304844370454424,0.9304844370454424
31117,McPherson,Nebraska,12472,354,0.02838357921744708,2.838357921744708
31121,Merrick,Nebraska,312936,5288,0.01689802387708669,1.689802387708669
31123,Morrill,Nebraska,213914,5424,0.025355984180558542,2.535598418055854
31125,Nance,Nebraska,160801,3635,0.022605580811064608,2.2605580811064607
31127,Nemaha,Nebraska,282733,5061,0.01790028047663343,1.7900280476633432
31129,Nuckolls,Nebraska,184796,3280,0.01774930193294227,1.774930193294227
31131,Otoe,Nebraska,576543,4034,0.006996876208712967,0.6996876208712967
31133,Pawnee,Nebraska,89532,1019,0.011381405530983336,1.1381405530983335
31135,Perkins,Nebraska,110507,4093,0.0370383776593338,3.70383776593338
31137,Phelps,Nebraska,403588,3521,0.008724243535486684,0.8724243535486684
31139,Pierce,Nebraska,259759,7455,0.028699679318137196,2.8699679318137195
31141,Platte,Nebraska,1625101,18429,0.011340218238743314,1.1340218238743314
31143,Polk,Nebraska,231529,6541,0.028251320568913614,2.8251320568913614
31145,Red Willow,Nebraska,490911,5088,0.010364404138428351,1.0364404138428351
31147,Richardson,Nebraska,294214,7767,0.026399151637923415,2.6399151637923413
31149,Rock,Nebraska,47004,730,0.015530593141009276,1.5530593141009277
31151,Saline,Nebraska,779490,1340,0.0017190727270394745,0.17190727270394746
31153,Sarpy,Nebraska,8687832,49489,0.005696357848540349,0.5696357848540349
31155,Saunders,Nebraska,976083,6591,0.00675249953128986,0.675249953128986
31157,Scotts Bluff,Nebraska,1881700,34630,0.01840357123877345,1.8403571238773448
31159,Seward,Nebraska,753996,11900,0.015782577095899714,1.5782577095899715
31161,Sheridan,Nebraska,211724,7164,0.03383650412801572,3.383650412801572
31163,Sherman,Nebraska,90471,1460,0.016137767903527098,1.6137767903527098
31165,Sioux,Nebraska,14621,218,0.01491006087134943,1.4910060871349429
31167,Stanton,Nebraska,146228,3699,0.025296112919550293,2.529611291955029
31169,Thayer,Nebraska,200172,2116,0.01057090901824431,1.057090901824431
31171,Thomas,Nebraska,21039,340,0.016160463900375493,1.6160463900375492
31173,Thurston,Nebraska,366022,4304,0.011758856025047676,1.1758856025047675
31175,Valley,Nebraska,136227,1066,0.007825174157839489,0.7825174157839488
31177,Washington,Nebraska,853234,9340,0.010946586751113997,1.0946586751113996
31179,Wayne,Nebraska,413939,2654,0.006411572719651929,0.6411572719651929
31181,Webster,Nebraska,149922,2491,0.016615306626112245,1.6615306626112245
31183,Wheeler,Nebraska,17650,0,0.0,0.0
31185,York,Nebraska,703178,5484,0.007798878804513225,0.7798878804513225
32510,Carson City,Nevada,2610432,47503,0.018197371163087183,1.8197371163087184
32001,Churchill,Nevada,946329,20223,0.02136994639285069,2.136994639285069
32003,Clark,Nevada,100778719,1725385,0.017120529186325537,1.7120529186325537
32005,Douglas,Nevada,1253528,15402,0.012286921393060226,1.2286921393060226
32007,Elko,Nevada,2208578,25973,0.011760055565164554,1.1760055565164553
32009,Esmeralda,Nevada,16169,168,0.010390252953182015,1.0390252953182015
32011,Eureka,Nevada,36365,85,0.002337412347036986,0.2337412347036986
32013,Humboldt,Nevada,589393,6890,0.011689992924924456,1.1689992924924457
32015,Lander,Nevada,204092,3934,0.019275620798463438,1.9275620798463438
32017,Lincoln,Nevada,161388,1116,0.006915012268570154,0.6915012268570154
32019,Lyon,Nevada,1551721,28174,0.018156614494487088,1.8156614494487089
32021,Mineral,Nevada,142272,2997,0.021065283400809716,2.106528340080972
32023,Nye,Nevada,1263483,42716,0.03380813196536875,3.3808131965368746
32027,Pershing,Nevada,365745,7778,0.02126618272293538,2.126618272293538
32029,Storey,Nevada,49486,1340,0.02707836559835105,2.707836559835105
32031,Washoe,Nevada,18805857,269762,0.014344573608105177,1.4344573608105176
32033,White Pine,Nevada,292155,2967,0.010155568105971145,1.0155568105971144
33001,Belknap,New Hampshire,1696246,38252,0.022550974328016102,2.2550974328016102
33003,Carroll,New Hampshire,1021710,4769,0.004667664993001928,0.4667664993001928
33005,Cheshire,New Hampshire,1556036,13433,0.008632833687652471,0.8632833687652471
33007,Coos,New Hampshire,836011,16562,0.019810744117003246,1.9810744117003245
33009,Grafton,New Hampshire,1602837,9680,0.006039291581115235,0.6039291581115236
33011,Hillsborough,New Hampshire,13813918,231853,0.016784014499000213,1.6784014499000213
33013,Merrimack,New Hampshire,3860203,43224,0.011197338585561432,1.1197338585561432
33015,Rockingham,New Hampshire,9236270,95747,0.010366414147702481,1.036641414770248
33017,Strafford,New Hampshire,3790355,35081,0.00925533360331684,0.925533360331684
33019,Sullivan,New Hampshire,838377,9828,0.011722649834143829,1.1722649834143828
34001,Atlantic,New Jersey,11731268,243964,0.02079604694053533,2.0796046940535327
34003,Bergen,New Jersey,37292049,1032206,0.027678983259943696,2.7678983259943695
34005,Burlington,New Jersey,16586832,311908,0.01880455532436815,1.880455532436815
34007,Camden,New Jersey,20663039,472799,0.022881387389338034,2.2881387389338035
34009,Cape May,New Jersey,3566910,75789,0.021247802720001346,2.1247802720001348
34011,Cumberland,New Jersey,6380053,154336,0.02419039465659611,2.419039465659611
34013,Essex,New Jersey,33956645,1074364,0.03163928591885329,3.1639285918853286
34015,Gloucester,New Jersey,11464778,231376,0.02018146360967478,2.018146360967478
34017,Hudson,New Jersey,31367213,812563,0.025904851667886464,2.5904851667886466
34019,Hunterdon,New Jersey,3580754,63974,0.017866069548480572,1.7866069548480572
34021,Mercer,New Jersey,12473832,344477,0.027615972381221744,2.7615972381221745
34023,Middlesex,New Jersey,33409912,838235,0.02508941059168309,2.508941059168309
34025,Monmouth,New Jersey,27931212,578008,0.020693982058494275,2.0693982058494274
34027,Morris,New Jersey,18094948,444540,0.024567078059577734,2.4567078059577736
34029,Ocean,New Jersey,28303942,771497,0.027257581293799994,2.7257581293799995
34031,Passaic,New Jersey,26107561,685791,0.026267907599641344,2.6267907599641345
34033,Salem,New Jersey,2298116,66716,0.02903073648153531,2.903073648153531
34035,Somerset,New Jersey,10866442,303523,0.02793214190992783,2.7932141909927832
34037,Sussex,New Jersey,5067367,110813,0.02186796417153129,2.186796417153129
34039,Union,New Jersey,25664652,703418,0.027408047457647196,2.7408047457647196
34041,Warren,New Jersey,3635105,86135,0.023695326544900353,2.3695326544900355
35001,Bernalillo,New Mexico,23264694,355660,0.015287542574168395,1.5287542574168396
35003,Catron,New Mexico,47324,2097,0.044311554391006674,4.431155439100667
35005,Chaves,New Mexico,3810017,63335,0.01662328540791288,1.6623285407912878
35006,Cibola,New Mexico,1375374,44571,0.03240645817065031,3.2406458170650314
35007,Colfax,New Mexico,407142,16892,0.04148921015272313,4.148921015272313
35009,Curry,New Mexico,2166283,32436,0.014973112931228284,1.4973112931228283
35011,De Baca,New Mexico,71345,651,0.0091246758707688,0.9124675870768799
35013,Doña Ana,New Mexico,9829654,171990,0.01749705533887561,1.749705533887561
35015,Eddy,New Mexico,2983009,54916,0.018409599166479215,1.8409599166479214
35017,Grant,New Mexico,746425,15024,0.020127943195900458,2.012794319590046
35019,Guadalupe,New Mexico,266790,4328,0.01622249709509352,1.6222497095093518
35021,Harding,New Mexico,7197,466,0.06474920105599555,6.474920105599555
35023,Hidalgo,New Mexico,160826,3544,0.022036237921729075,2.2036237921729076
35025,Lea,New Mexico,3929722,72804,0.018526501365745466,1.8526501365745467
35027,Lincoln,New Mexico,772350,8449,0.010939340972357091,1.0939340972357092
35028,Los Alamos,New Mexico,221138,2418,0.010934348687245068,1.0934348687245068
35029,Luna,New Mexico,1290347,31388,0.024325239644839722,2.432523964483972
35031,McKinley,New Mexico,4810915,172666,0.035890469900216486,3.5890469900216484
35033,Mora,New Mexico,84275,2907,0.03449421536636013,3.449421536636013
35035,Otero,New Mexico,2221431,30561,0.013757348303863591,1.3757348303863592
35037,Quay,New Mexico,253661,4748,0.018717895143518317,1.8717895143518317
35039,Rio Arriba,New Mexico,1487273,27681,0.018611915902460408,1.8611915902460408
35041,Roosevelt,New Mexico,817238,21458,0.02625673304471892,2.625673304471892
35045,San Juan,New Mexico,6278183,179710,0.02862452400638847,2.862452400638847
35047,San Miguel,New Mexico,651341,6507,0.009990158764763772,0.9990158764763772
35043,Sandoval,New Mexico,4863830,86476,0.017779404296613985,1.7779404296613985
35049,Santa Fe,New Mexico,4193750,54982,0.013110461997019374,1.3110461997019374
35051,Sierra,New Mexico,317852,18497,0.0581937505505707,5.81937505505707
35053,Socorro,New Mexico,536511,21311,0.03972145957864797,3.972145957864797
35055,Taos,New Mexico,709462,20254,0.028548393007659326,2.8548393007659327
35057,Torrance,New Mexico,436133,5697,0.013062529090896583,1.3062529090896584
35059,Union,New Mexico,169065,3621,0.021417797888386124,2.1417797888386123
35061,Valencia,New Mexico,2893652,43769,0.015125868625529263,1.5125868625529262
36001,Albany,New York,9412905,129364,0.013743259918165539,1.374325991816554
36003,Allegany,New York,1396763,33297,0.023838689885112938,2.383868988511294
36007,Broome,New York,7168451,133058,0.018561611148628903,1.8561611148628903
36009,Cattaraugus,New York,2258293,35940,0.01591467537649012,1.591467537649012
36011,Cayuga,New York,2507086,34317,0.013688002725076044,1.3688002725076043
36013,Chautauqua,New York,3568188,52672,0.01476155404367707,1.476155404367707
36015,Chemung,New York,3107390,51449,0.016556981904427833,1.6556981904427832
36017,Chenango,New York,1335236,27921,0.020910910131242716,2.0910910131242715
36019,Clinton,New York,1877146,12123,0.006458208365252356,0.6458208365252356
36021,Columbia,New York,1537390,37097,0.02412985644501395,2.4129856445013953
36023,Cortland,New York,1539127,24425,0.01586938569721667,1.586938569721667
36025,Delaware,New York,954389,14131,0.01480633159015873,1.480633159015873
36027,Dutchess,New York,10781074,162372,0.015060837167057754,1.5060837167057755
36029,Erie,New York,32820760,651666,0.019855298902280143,1.9855298902280143
36031,Essex,New York,665048,10323,0.015522187872153589,1.5522187872153588
36033,Franklin,New York,1106015,5471,0.004946587523677346,0.4946587523677346
36035,Fulton,New York,1752341,33271,0.018986601352134088,1.8986601352134087
36037,Genesee,New York,2113670,45295,0.021429551443697455,2.1429551443697457
36039,Greene,New York,1292965,28179,0.021794093420935603,2.1794093420935603
36041,Hamilton,New York,126452,826,0.006532122860848385,0.6532122860848385
36043,Herkimer,New York,2062789,40435,0.019602101814582103,1.9602101814582102
36045,Jefferson,New York,2473099,25421,0.010279006218513695,1.0279006218513695
36049,Lewis,New York,1044833,12505,0.011968419833600202,1.1968419833600201
36051,Livingston,New York,1731447,22341,0.012903080487014619,1.2903080487014618
36053,Madison,New York,1818300,33414,0.018376505527140735,1.8376505527140736
36055,Monroe,New York,25651547,395543,0.015419849726802052,1.5419849726802053
36057,Montgomery,New York,1667515,45482,0.02727531686371637,2.727531686371637
36059,Nassau,New York,67361313,1137057,0.0168799708521121,1.68799708521121
36063,Niagara,New York,7433418,130817,0.01759849910229722,1.759849910229722
36065,Oneida,New York,8778608,189841,0.021625410315621794,2.1625410315621796
36067,Onondaga,New York,15253603,250675,0.016433822225476825,1.6433822225476826
36069,Ontario,New York,2860117,35498,0.0124113803736001,1.24113803736001
36071,Orange,New York,17715940,259740,0.014661372752447796,1.4661372752447797
36073,Orleans,New York,1245458,30687,0.024639128738183063,2.4639128738183063
36075,Oswego,New York,3163808,35798,0.011314845907210552,1.1314845907210551
36077,Otsego,New York,1316898,17407,0.01321818394439053,1.3218183944390531
36079,Putnam,New York,3870613,33436,0.008638424972995233,0.8638424972995233
36083,Rensselaer,New York,4374098,54067,0.012360719855842278,1.236071985584228
36087,Rockland,New York,17043745,269757,0.015827331375821454,1.5827331375821454
36091,Saratoga,New York,6015690,62301,0.010356417967016253,1.0356417967016254
36093,Schenectady,New York,5057653,73436,0.014519778244968565,1.4519778244968564
36095,Schoharie,New York,657279,6325,0.009623006364116303,0.9623006364116303
36097,Schuyler,New York,438322,5339,0.012180543071075602,1.2180543071075602
36099,Seneca,New York,793024,21048,0.02654144136873537,2.654144136873537
36089,St. Lawrence,New York,2804233,37559,0.013393680197044967,1.3393680197044966
36101,Steuben,New York,2826149,56018,0.019821318691972716,1.9821318691972716
36103,Suffolk,New York,74331417,1219834,0.016410745943401025,1.6410745943401024
36105,Sullivan,New York,2500731,26790,0.010712867557526179,1.071286755752618
36107,Tioga,New York,1483381,23151,0.015606914204779486,1.5606914204779487
36109,Tompkins,New York,1819531,18555,0.010197682809471233,1.0197682809471234
36111,Ulster,New York,5144560,92529,0.017985794703531496,1.7985794703531497
36113,Warren,New York,1538213,24062,0.0156428270987178,1.56428270987178
36115,Washington,New York,1318094,20916,0.015868367506414564,1.5868367506414565
36117,Wayne,New York,2328615,27263,0.011707817737152772,1.1707817737152773
36119,Westchester,New York,46664489,813223,0.01742702036231448,1.7427020362314478
36121,Wyoming,New York,1343490,19465,0.014488384729324372,1.448838472932437
36123,Yates,New York,475709,9654,0.020293919181684602,2.0293919181684603
37001,Alamance,North Carolina,7379983,101733,0.013784991103638044,1.3784991103638045
37003,Alexander,North Carolina,1798736,32389,0.018006533476841516,1.8006533476841515
37005,Alleghany,North Carolina,443589,1807,0.0040735906435912525,0.4073590643591253
37007,Anson,North Carolina,1058087,22107,0.020893366991561184,2.089336699156118
37009,Ashe,North Carolina,915729,15903,0.017366491614877327,1.7366491614877329
37011,Avery,North Carolina,818723,8975,0.010962193562413661,1.096219356241366
37013,Beaufort,North Carolina,1935745,37114,0.019172979912126856,1.9172979912126857
37015,Bertie,North Carolina,713041,16184,0.022697152057174833,2.269715205717483
37017,Bladen,North Carolina,1447568,21861,0.015101881224232644,1.5101881224232643
37019,Brunswick,North Carolina,4068916,62006,0.015238948162114923,1.5238948162114923
37021,Buncombe,North Carolina,7460392,126831,0.017000581202703556,1.7000581202703555
37023,Burke,North Carolina,4219421,61631,0.014606506437731622,1.4606506437731621
37025,Cabarrus,North Carolina,8958367,98972,0.011047995689392943,1.1047995689392944
37027,Caldwell,North Carolina,3800649,45181,0.011887706546960796,1.1887706546960797
37029,Camden,North Carolina,286851,2292,0.007990210945752325,0.7990210945752325
37031,Carteret,North Carolina,2174410,20344,0.009356101195266761,0.9356101195266762
37033,Caswell,North Carolina,881338,10491,0.01190349219028341,1.1903492190283411
37035,Catawba,North Carolina,7914513,119838,0.015141550718281719,1.514155071828172
37037,Chatham,North Carolina,1906918,31589,0.016565473712031667,1.6565473712031666
37039,Cherokee,North Carolina,1138441,15510,0.013623894431068453,1.3623894431068453
37041,Chowan,North Carolina,616202,11430,0.018549112141797656,1.8549112141797657
37043,Clay,North Carolina,380366,7949,0.02089829269703391,2.0898292697033907
37045,Cleveland,North Carolina,4869683,89128,0.018302628733738932,1.8302628733738933
37047,Columbus,North Carolina,2716083,61618,0.022686346477629734,2.2686346477629735
37049,Craven,North Carolina,3842603,47564,0.0123780676796432,1.23780676796432
37051,Cumberland,North Carolina,12091467,125879,0.0104105647395804,1.04105647395804
37053,Currituck,North Carolina,685995,6725,0.00980327844955138,0.980327844955138
37055,Dare,North Carolina,967921,3714,0.003837090010445067,0.3837090010445067
37057,Davidson,North Carolina,6928114,78396,0.011315633663071941,1.1315633663071942
37059,Davie,North Carolina,1709606,17083,0.009992360812959244,0.9992360812959243
37061,Duplin,North Carolina,2679063,53317,0.01990136103555609,1.9901361035556089
37063,Durham,North Carolina,10091419,84175,0.008341245170773308,0.8341245170773307
37065,Edgecombe,North Carolina,2206149,40585,0.018396309587430406,1.8396309587430406
37067,Forsyth,North Carolina,14547752,156364,0.010748327301702696,1.0748327301702696
37069,Franklin,North Carolina,2706966,19234,0.0071053718443452926,0.7105371844345293
37071,Gaston,North Carolina,10983610,170010,0.015478517536584056,1.5478517536584055
37073,Gates,North Carolina,297920,5132,0.01722610096670247,1.722610096670247
37075,Graham,North Carolina,307489,6187,0.020121044980470845,2.0121044980470844
37077,Granville,North Carolina,2324993,31471,0.01353595473190672,1.353595473190672
37079,Greene,North Carolina,950124,17034,0.01792818621569395,1.792818621569395
37081,Guilford,North Carolina,18898454,257601,0.013630797524495919,1.363079752449592
37083,Halifax,North Carolina,2221475,41586,0.018719994598183638,1.8719994598183638
37085,Harnett,North Carolina,4861558,69583,0.014312901337390195,1.4312901337390196
37087,Haywood,North Carolina,1904187,39283,0.02062980158986486,2.0629801589864862
37089,Henderson,North Carolina,4177939,60704,0.0145296520605016,1.45296520605016
37091,Hertford,North Carolina,827757,23439,0.028316281227461684,2.831628122746168
37093,Hoke,North Carolina,1965828,22646,0.011519827777404738,1.1519827777404739
37095,Hyde,North Carolina,255355,3350,0.013118991208317832,1.3118991208317832
37097,Iredell,North Carolina,7800208,87544,0.011223290455844255,1.1223290455844255
37099,Jackson,North Carolina,1525820,20670,0.013546814172051749,1.3546814172051749
37101,Johnston,North Carolina,8846721,89697,0.010139010826723258,1.0139010826723258
37103,Jones,North Carolina,352209,9341,0.02652118486466842,2.652118486466842
37105,Lee,North Carolina,2536072,30787,0.01213963956859269,1.2139639568592688
37107,Lenoir,North Carolina,2531206,46593,0.018407431082258813,1.8407431082258814
37109,Lincoln,North Carolina,4129067,31173,0.007549647414294803,0.7549647414294803
37113,Macon,North Carolina,1283474,15846,0.012346179198020373,1.2346179198020373
37115,Madison,North Carolina,694375,16465,0.02371197119711971,2.371197119711971
37117,Martin,North Carolina,967437,17961,0.018565550004806513,1.8565550004806513
37111,McDowell,North Carolina,2246613,28871,0.012850900444357796,1.2850900444357796
37119,Mecklenburg,North Carolina,44771586,369327,0.008249138192245412,0.8249138192245412
37121,Mitchell,North Carolina,577242,6133,0.010624660021273572,1.0624660021273573
37123,Montgomery,North Carolina,1319259,34340,0.026029763677943452,2.602976367794345
37125,Moore,North Carolina,3701498,71706,0.01937215689431684,1.937215689431684
37127,Nash,North Carolina,4414014,70967,0.01607765630104481,1.607765630104481
37129,New Hanover,North Carolina,7782478,71901,0.009238831128080285,0.9238831128080285
37131,Northampton,North Carolina,741341,19284,0.026012320915745926,2.6012320915745923
37133,Onslow,North Carolina,7410336,64168,0.008659256476359506,0.8659256476359506
37135,Orange,North Carolina,3395732,36446,0.010732884691724788,1.0732884691724789
37137,Pamlico,North Carolina,452163,5535,0.012241160820323645,1.2241160820323644
37139,Pasquotank,North Carolina,1397354,31650,0.02264995126503377,2.264995126503377
37141,Pender,North Carolina,2313646,26868,0.011612839647897734,1.1612839647897732
37143,Perquimans,North Carolina,419956,4002,0.009529569764451514,0.9529569764451514
37145,Person,North Carolina,1398784,26062,0.018631897419472913,1.8631897419472914
37147,Pitt,North Carolina,8148991,38317,0.0047020545242963206,0.4702054524296321
37149,Polk,North Carolina,621796,11992,0.019286068099505303,1.9286068099505302
37151,Randolph,North Carolina,6060205,89372,0.014747355906277099,1.4747355906277098
37153,Richmond,North Carolina,1953964,38924,0.019920530777434997,1.9920530777434997
37155,Robeson,North Carolina,6902081,107079,0.015514016714669098,1.5514016714669099
37157,Rockingham,North Carolina,3260178,50457,0.015476762311751076,1.5476762311751076
37159,Rowan,North Carolina,7057931,124093,0.01758206477223991,1.758206477223991
37161,Rutherford,North Carolina,3075528,87020,0.028294328648609278,2.829432864860928
37163,Sampson,North Carolina,3185188,40948,0.012855756080959742,1.2855756080959742
37165,Scotland,North Carolina,1583703,32487,0.020513315943709143,2.0513315943709145
37167,Stanly,North Carolina,3196668,52013,0.016271004683626827,1.6271004683626829
37169,Stokes,North Carolina,1702546,30675,0.018017134338807878,1.8017134338807879
37171,Surry,North Carolina,3395651,64196,0.018905358648459457,1.8905358648459456
37173,Swain,North Carolina,523431,6957,0.01329115012293884,1.329115012293884
37175,Transylvania,North Carolina,992962,12478,0.012566442623181955,1.2566442623181955
37177,Tyrrell,North Carolina,142026,2232,0.015715432385619534,1.5715432385619534
37179,Union,North Carolina,9956055,89879,0.009027571663676024,0.9027571663676024
37181,Vance,North Carolina,1935950,32566,0.01682171543686562,1.682171543686562
37183,Wake,North Carolina,35962519,264240,0.007347649924077899,0.7347649924077899
37185,Warren,North Carolina,698010,8010,0.011475480293978596,1.1475480293978597
37187,Washington,North Carolina,437792,11470,0.026199656457861268,2.619965645786127
37189,Watauga,North Carolina,1874097,11841,0.006318242865764152,0.6318242865764152
37191,Wayne,North Carolina,4612629,91910,0.019925729990424117,1.9925729990424117
37193,Wilkes,North Carolina,2851646,47647,0.016708595667204135,1.6708595667204136
37195,Wilson,North Carolina,3801466,67302,0.01770422252888754,1.770422252888754
37197,Yadkin,North Carolina,1675616,20403,0.012176417508546112,1.2176417508546111
37199,Yancey,North Carolina,725728,9903,0.013645608271969664,1.3645608271969665
38001,Adams,North Dakota,111935,1272,0.011363737883593157,1.1363737883593157
38003,Barnes,North Dakota,558859,11855,0.021212864067680758,2.1212864067680757
38005,Benson,North Dakota,420038,6992,0.01664611297073122,1.664611297073122
38007,Billings,North Dakota,24313,49,0.0020153827170649448,0.20153827170649447
38009,Bottineau,North Dakota,293362,7446,0.025381610433525815,2.5381610433525816
38011,Bowman,North Dakota,166182,2030,0.012215522740128293,1.2215522740128293
38013,Burke,North Dakota,95511,796,0.00833411858319984,0.8334118583199841
38015,Burleigh,North Dakota,6416999,75468,0.011760637643858134,1.1760637643858134
38017,Cass,North Dakota,9654685,79075,0.008190324179400986,0.8190324179400986
38019,Cavalier,North Dakota,168803,1818,0.010769950771017103,1.0769950771017103
38021,Dickey,North Dakota,311158,12160,0.03907982439789432,3.907982439789432
38023,Divide,North Dakota,76081,794,0.010436245580368292,1.043624558036829
38025,Dunn,North Dakota,179448,2555,0.014238107975569524,1.4238107975569525
38027,Eddy,North Dakota,176918,2190,0.012378616082026702,1.23786160820267
38029,Emmons,North Dakota,170206,4895,0.02875926818091019,2.875926818091019
38031,Foster,North Dakota,221497,6935,0.03130967913786643,3.130967913786643
38033,Golden Valley,North Dakota,103639,1093,0.01054622294696012,1.054622294696012
38035,Grand Forks,North Dakota,4101238,29480,0.007188073454893376,0.7188073454893376
38037,Grant,North Dakota,86690,2619,0.03021109701234283,3.021109701234283
38039,Griggs,North Dakota,124958,730,0.005841962899534243,0.5841962899534243
38041,Hettinger,North Dakota,136281,1653,0.012129350386334118,1.212935038633412
38043,Kidder,North Dakota,108658,3767,0.03466840913692503,3.466840913692503
38045,LaMoure,North Dakota,209301,6201,0.029627187638855045,2.9627187638855044
38047,Logan,North Dakota,99100,3473,0.03504540867810293,3.504540867810293
38049,McHenry,North Dakota,261553,8368,0.03199351565457097,3.1993515654570968
38051,McIntosh,North Dakota,138946,2690,0.019360039151900738,1.9360039151900739
38053,McKenzie,North Dakota,595831,5501,0.009232483707628506,0.9232483707628506
38055,McLean,North Dakota,528249,12148,0.02299673070843485,2.2996730708434847
38057,Mercer,North Dakota,476530,4222,0.008859882903489812,0.8859882903489812
38059,Morton,North Dakota,2146256,37941,0.017677760714472086,1.7677760714472086
38061,Mountrail,North Dakota,556777,7374,0.013244081562277178,1.3244081562277177
38063,Nelson,North Dakota,180724,5352,0.029614218366127355,2.9614218366127356
38065,Oliver,North Dakota,63220,1041,0.0164663081303385,1.6466308130338498
38067,Pembina,North Dakota,341729,4194,0.012272882898437065,1.2272882898437065
38069,Pierce,North Dakota,223314,9306,0.0416722641661517,4.167226416615169
38071,Ramsey,North Dakota,678219,11632,0.01715080232196385,1.7150802321963852
38073,Ransom,North Dakota,272569,6380,0.02340691714758465,2.340691714758465
38075,Renville,North Dakota,124650,5013,0.040216606498194946,4.021660649819495
38077,Richland,North Dakota,778642,6477,0.008318328577189517,0.8318328577189517
38079,Rolette,North Dakota,878699,10735,0.012216925249715772,1.2216925249715773
38081,Sargent,North Dakota,191287,2534,0.01324711036296246,1.324711036296246
38083,Sheridan,North Dakota,49858,896,0.017971037747202052,1.7971037747202052
38085,Sioux,North Dakota,265547,4730,0.017812289349907928,1.7812289349907928
38087,Slope,North Dakota,13239,0,0.0,0.0
38089,Stark,North Dakota,2075300,20163,0.009715703753674167,0.9715703753674167
38091,Steele,North Dakota,75517,730,0.009666697564786737,0.9666697564786737
38093,Stutsman,North Dakota,1377795,29897,0.021699164244317913,2.1699164244317912
38095,Towner,North Dakota,125522,3995,0.031827090071859916,3.182709007185992
38097,Traill,North Dakota,416605,6762,0.016231202217928252,1.6231202217928251
38099,Walsh,North Dakota,727292,9688,0.013320647002854425,1.3320647002854424
38101,Ward,North Dakota,3935010,73592,0.018701858445086542,1.8701858445086543
38103,Wells,North Dakota,183035,3077,0.016810992433141204,1.6810992433141203
38105,Williams,North Dakota,1988468,15387,0.007738117988320657,0.7738117988320657
69110,Saipan,Northern Mariana Islands,111187,888,0.007986545189635479,0.7986545189635479
